Episode	Episode_Length	Episode_Reward	Training_Update_Count	Average_Training_Loss
294	292.0	21.0	292	0.2192252737737886
295	300.0	23.0	300	0.2236751207212607
296	293.0	19.0	293	0.20726548392109498
297	242.0	23.0	242	0.21550602815306383
298	107.0	13.0	107	0.17217689223378618
299	148.0	13.0	148	0.2004674817309589
300	285.0	23.0	285	0.22497909189316265
301	127.0	12.0	127	0.18389140735343684
302	265.0	21.0	265	0.19463856421270462
303	245.0	20.0	245	0.17406715127278347
304	225.0	23.0	225	0.1949248543050554
305	224.0	21.0	224	0.14185274237700338
306	136.0	16.0	136	0.15191020318033063
307	17.0	1.0	17	0.30695027507403316
308	195.0	17.0	195	0.15849852743439186
309	68.0	8.0	68	0.2650120249018073
310	256.0	23.0	256	0.20692486822372302
311	205.0	21.0	205	0.19796933693493285
312	187.0	20.0	187	0.21450773885543334
313	243.0	22.0	243	0.2022959657565311
314	255.0	23.0	255	0.169143059893566
315	155.0	15.0	155	0.21934433728456498
316	280.0	22.0	280	0.1803799273313156
317	68.0	10.0	68	0.2524346376166624
318	232.0	20.0	232	0.1769015140638783
319	242.0	23.0	242	0.175056958725014
320	79.0	8.0	79	0.1418574969225292
321	262.0	20.0	262	0.2064269253884563
322	37.0	4.0	37	0.1961527659079513
323	254.0	21.0	254	0.1666361757766778
324	284.0	23.0	284	0.18535331076561984
325	288.0	23.0	288	0.16470290296193627
326	258.0	22.0	258	0.21094866869465786
327	281.0	23.0	281	0.19797611784760002
328	301.0	23.0	301	0.1800143731157744
329	230.0	23.0	230	0.15905790407534526
330	218.0	23.0	218	0.18985185453480263
331	47.0	6.0	47	0.21442091552183984
332	272.0	22.0	272	0.17194620647248537
333	167.0	16.0	167	0.2634768620088786
334	17.0	2.0	17	0.1512873409425511
335	78.0	10.0	78	0.19847260434658098
336	193.0	18.0	193	0.1864577474294549
337	224.0	23.0	224	0.19341683344516372
338	215.0	23.0	215	0.1426939950779427
339	254.0	23.0	254	0.15101022628231311
340	241.0	22.0	241	0.20956830327936227
341	312.0	22.0	312	0.19233003453029177
342	263.0	23.0	263	0.20620531451396162
343	260.0	23.0	260	0.15184852737360277
344	240.0	22.0	240	0.14935319640984138
345	167.0	20.0	167	0.16004448506735755
346	108.0	16.0	108	0.13481746389772054
347	251.0	22.0	251	0.16287835745281906
348	216.0	23.0	216	0.14159249598850254
349	226.0	23.0	226	0.16251261456482177
350	270.0	21.0	270	0.23172899651582593
351	239.0	23.0	239	0.184095693900246
352	233.0	23.0	233	0.1315865793421289
353	222.0	22.0	222	0.18627926970722977
354	231.0	23.0	231	0.19108203822722683
355	66.0	9.0	66	0.19225778419411543
356	377.0	41.0	377	0.16220671882166154
357	273.0	18.0	273	0.21977739276248456
358	204.0	20.0	204	0.17026600373141906
359	226.0	18.0	226	0.12113745789150748
360	313.0	20.0	313	0.21997865131749703
361	285.0	17.0	285	0.2031020720669052
362	273.0	23.0	273	0.17603947421460797
363	128.0	17.0	128	0.21067632935591973
364	78.0	8.0	78	0.1467289367260841
365	228.0	26.0	228	0.20595682727728495
366	216.0	19.0	216	0.16923372957993438
367	340.0	22.0	340	0.17460356036968092
368	377.0	38.0	377	0.1942323914553664
369	108.0	12.0	108	0.18293472610552003
370	76.0	9.0	76	0.16570369115001277
371	243.0	19.0	243	0.15297827408208278
372	374.0	22.0	374	0.20864943758569618
373	66.0	8.0	66	0.2297821415193153
374	67.0	10.0	67	0.20030418199612132
375	337.0	42.0	337	0.2012642102885317
376	264.0	23.0	264	0.2648943131789565
377	237.0	23.0	237	0.15853342305444465
378	245.0	23.0	245	0.21182359624273922
379	273.0	23.0	273	0.20659527656086635
380	397.0	40.0	397	0.18453942983404215
381	233.0	22.0	233	0.17021130773642545
382	198.0	23.0	198	0.2058003582248483
383	267.0	22.0	267	0.21623385500874412
384	186.0	19.0	186	0.22301838917517533
385	473.0	43.0	473	0.17757492472297545
386	243.0	23.0	243	0.20030936715288908
387	146.0	18.0	146	0.17180187477130596
388	244.0	22.0	244	0.1871880534730974
389	136.0	18.0	136	0.19176729727426872
390	244.0	23.0	244	0.1737013143472007
391	193.0	21.0	193	0.19448645281668153
392	127.0	14.0	127	0.15460809455143185
393	236.0	22.0	236	0.16303690716276986
394	231.0	22.0	231	0.1671990942838904
395	439.0	45.0	439	0.17101802819054193
396	185.0	18.0	185	0.2055705188496693
397	272.0	22.0	272	0.20993314791635118
398	291.0	21.0	291	0.15718655327904674
399	205.0	18.0	205	0.13207982169782242
400	287.0	21.0	287	0.21830988888229644
401	434.0	47.0	434	0.18663612931262924
402	115.0	16.0	115	0.17649280655643215
403	184.0	21.0	184	0.15975578969506465
404	299.0	23.0	299	0.18433541646943644
405	77.0	9.0	77	0.17870429980677444
406	78.0	11.0	78	0.18134990883752322
407	184.0	20.0	184	0.15924914478850755
408	175.0	14.0	175	0.18580779793007032
409	244.0	23.0	244	0.16057151174325435
410	296.0	28.0	296	0.197034870790368
411	154.0	18.0	154	0.1363823309468178
412	145.0	14.0	145	0.18839691195251612
413	233.0	21.0	233	0.18173137321556587
414	222.0	23.0	222	0.1554148459454646
415	252.0	21.0	252	0.18976658733472937
416	243.0	22.0	243	0.17857289564155748
417	262.0	21.0	262	0.1835490150220749
418	278.0	34.0	278	0.19593986477568853
419	46.0	7.0	46	0.23965168282713578
420	264.0	23.0	264	0.21592219501282228
421	228.0	22.0	228	0.20129476013805783
422	481.0	46.0	481	0.2002058608840818
423	280.0	23.0	280	0.16701641423361643
424	265.0	18.0	265	0.17292564478966424
425	263.0	23.0	263	0.16349404204650977
426	269.0	23.0	269	0.14014465503782367
427	47.0	5.0	47	0.1897731012010828
428	79.0	10.0	79	0.19445853402154356
429	266.0	22.0	266	0.18210594324549115
430	242.0	20.0	242	0.1591096161980151
431	97.0	14.0	97	0.11377833409177274
432	185.0	20.0	185	0.16788964306784643
433	268.0	21.0	268	0.1665973728383655
434	268.0	23.0	268	0.18797542865791206
435	126.0	11.0	126	0.2499786066039214
436	247.0	22.0	247	0.17011043474621135
437	66.0	11.0	66	0.17368784208189358
438	277.0	21.0	277	0.17709685022865393
439	467.0	47.0	467	0.16764726737071411
440	285.0	20.0	285	0.1995995215156622
441	264.0	22.0	264	0.17691194755730755
442	267.0	21.0	267	0.12611700184922317
443	59.0	10.0	59	0.17128494415053372
444	137.0	14.0	137	0.12099278786212858
445	166.0	20.0	166	0.1201819833592478
446	261.0	23.0	261	0.1484776058616081
447	290.0	20.0	290	0.16494054641446163
448	216.0	26.0	216	0.15170602672905834
449	265.0	23.0	265	0.13014511256566588
450	47.0	7.0	47	0.12277934985592011
451	253.0	23.0	253	0.1942962494203931
452	225.0	18.0	225	0.16828512690133518
453	254.0	17.0	254	0.2108271291670133
454	155.0	14.0	155	0.1774102092990952
455	245.0	23.0	245	0.14501327317284077
456	225.0	22.0	225	0.13667963281273843
457	18.0	3.0	18	0.10555524730847941
458	224.0	22.0	224	0.16405915370809712
459	106.0	8.0	106	0.15499011869981605
460	238.0	23.0	238	0.13920604551070126
461	224.0	21.0	224	0.1768272727661367
462	206.0	22.0	206	0.17660011618750768
463	47.0	4.0	47	0.1401800902441461
464	184.0	10.0	184	0.19601964707607808
465	369.0	22.0	369	0.16859167451316587
466	414.0	42.0	414	0.1578895528688307
467	218.0	23.0	218	0.22625721640748167
468	154.0	17.0	154	0.1760807716856142
469	212.0	23.0	212	0.15611002382488465
470	67.0	8.0	67	0.13226414221658636
471	223.0	20.0	223	0.1726161436649716
472	235.0	22.0	235	0.18766309725160293
473	106.0	14.0	106	0.19512941698842454
474	234.0	21.0	234	0.13481711115465206
475	262.0	23.0	262	0.1436350470878013
476	234.0	22.0	234	0.12784754669564402
477	283.0	22.0	283	0.16065224961710062
478	106.0	13.0	106	0.14628073964970853
479	212.0	23.0	212	0.16565766666998277
480	347.0	34.0	347	0.11444159404452493
481	157.0	17.0	157	0.14054837879861237
482	345.0	19.0	345	0.17528170578289723
483	155.0	14.0	155	0.14053681084225256
484	241.0	23.0	241	0.14696651998582716
485	425.0	46.0	425	0.15771567866206168
486	207.0	25.0	207	0.12424103592652917
487	77.0	14.0	77	0.15063894866639144
488	202.0	23.0	202	0.15685760307282504
489	145.0	18.0	145	0.16959732126059204
490	272.0	23.0	272	0.17121376999763444
491	233.0	22.0	233	0.14548332737399017
492	254.0	23.0	254	0.13228125298967747
493	224.0	22.0	224	0.15681131141692667
494	106.0	11.0	106	0.12769916221358865
495	313.0	23.0	313	0.157641969775906
496	224.0	18.0	224	0.14619896292320586
497	204.0	20.0	204	0.1717740512982595
498	135.0	17.0	135	0.11445474494938497
499	256.0	22.0	256	0.10951503710384713
500	301.0	22.0	301	0.1461500109751953
501	37.0	4.0	37	0.25949700005553866
502	223.0	23.0	223	0.1729282714894267
503	224.0	22.0	224	0.13717514334712178
504	204.0	22.0	204	0.1211070933872286
505	249.0	23.0	249	0.13168472107724252
506	176.0	19.0	176	0.19321002083068545
507	262.0	23.0	262	0.12654818280223218
508	187.0	18.0	187	0.14073075741569308
509	215.0	23.0	215	0.11320814116922921
510	501.0	46.0	501	0.14494652713754932
511	207.0	23.0	207	0.14745097035083218
512	126.0	16.0	126	0.18167685056548744
513	196.0	16.0	196	0.12340242508798838
514	97.0	13.0	97	0.13540919582100258
515	232.0	23.0	232	0.13136877639797226
516	29.0	5.0	29	0.11719882526788218
