Episode	Episode_Length	Episode_Reward	Training_Update_Count	Average_Training_Loss
188	108.0	12.0	108	0.2754294271408408
189	277.0	21.0	277	0.34731264946316553
190	87.0	14.0	87	0.3885490743593238
191	166.0	16.0	166	0.3332547780171216
192	303.0	20.0	303	0.3489544019348944
193	157.0	18.0	157	0.3379300251413303
194	216.0	15.0	216	0.30721109874408553
195	47.0	7.0	47	0.38194013069918814
196	145.0	14.0	145	0.34640582093390926
197	27.0	3.0	27	0.2790996904174487
198	348.0	19.0	348	0.3315310785225753
199	146.0	16.0	146	0.36115251644833446
200	204.0	22.0	204	0.34624901658617985
201	138.0	13.0	138	0.30408231552312337
202	244.0	19.0	244	0.29361018904897035
203	37.0	4.0	37	0.38599113395085205
204	37.0	6.0	37	0.31710947164007136
205	86.0	13.0	86	0.32102123214754946
206	17.0	2.0	17	0.5916825611801708
207	147.0	19.0	147	0.36913341663929883
208	27.0	3.0	27	0.3105888259079721
209	77.0	11.0	77	0.29093097605101476
210	340.0	22.0	340	0.35506169579046615
211	215.0	19.0	215	0.3888825423495714
212	197.0	14.0	197	0.3447546765662087
213	28.0	2.0	28	0.23825679879103387
214	393.0	20.0	393	0.307184604591389
215	166.0	15.0	166	0.34708467781184665
216	148.0	14.0	148	0.31032806795996587
217	309.0	35.0	309	0.37763516120250945
218	242.0	16.0	242	0.34383050392358755
219	243.0	17.0	243	0.32890160464578205
220	17.0	2.0	17	0.61061402234961
221	69.0	10.0	69	0.33287811722012534
222	327.0	41.0	327	0.3484774590541099
223	303.0	21.0	303	0.3535237840250774
224	225.0	18.0	225	0.3416475963592529
225	18.0	2.0	18	0.3166741331418355
226	27.0	3.0	27	0.3092212941911485
227	249.0	20.0	249	0.3336070030927658
228	298.0	22.0	298	0.33270891898330424
229	166.0	19.0	166	0.3198789900325867
230	136.0	18.0	136	0.2550005287698963
231	244.0	20.0	244	0.3602674215054903
232	27.0	5.0	27	0.38174852784033175
233	212.0	23.0	212	0.29871435500329957
234	293.0	20.0	293	0.3316607751689673
235	245.0	21.0	245	0.30137066360639064
236	248.0	21.0	248	0.28034675504351336
237	202.0	22.0	202	0.3255121742771699
238	388.0	19.0	388	0.2705493611427619
239	196.0	20.0	196	0.27487514200335256
240	320.0	22.0	320	0.26801916436525064
241	266.0	23.0	266	0.26202735348247497
242	272.0	22.0	272	0.2404098702074193
243	69.0	12.0	69	0.26539414473201917
244	156.0	18.0	156	0.25186049775817454
245	238.0	22.0	238	0.25544751757959355
246	356.0	20.0	356	0.27538661111481066
247	38.0	6.0	38	0.28640705523522275
248	336.0	21.0	336	0.276294356666594
249	234.0	18.0	234	0.25763769487603605
250	284.0	19.0	284	0.2077254678949084
251	48.0	7.0	48	0.28314230606580776
252	136.0	17.0	136	0.2245343861389248
253	283.0	21.0	283	0.28642467180326214
254	232.0	23.0	232	0.27263925733558575
255	275.0	20.0	275	0.31642327987334945
256	317.0	23.0	317	0.2436907788274416
257	286.0	23.0	286	0.24430308446704924
258	317.0	21.0	317	0.28253098670099436
259	97.0	12.0	97	0.23210836716533936
260	416.0	47.0	416	0.2467215827648313
261	199.0	23.0	199	0.24648332360888545
262	289.0	22.0	289	0.2616330446050241
263	224.0	20.0	224	0.25209414842538536
264	128.0	15.0	128	0.24523230124032125
265	252.0	21.0	252	0.24544525572231837
266	267.0	20.0	267	0.23145291971021822
267	483.0	33.0	483	0.2361135823386056
268	372.0	20.0	372	0.2458199808494218
269	277.0	22.0	277	0.24535592860585945
270	260.0	18.0	260	0.19567446559667587
271	235.0	23.0	235	0.2323832208013281
272	281.0	20.0	281	0.22568196027781615
273	292.0	23.0	292	0.18996160051287853
274	275.0	19.0	275	0.1881474700028246
275	432.0	47.0	432	0.18478015303197834
276	87.0	13.0	87	0.17336539371774115
277	281.0	23.0	281	0.1811816050303152
278	333.0	22.0	333	0.22342649047394414
279	289.0	23.0	289	0.21950014966788176
280	248.0	21.0	248	0.19614736755348502
