Episode	Episode_Length	Episode_Reward	Training_Update_Count	Average_Training_Loss
69	69.0	9.0	69	0.1564729480423789
70	46.0	6.0	46	0.19112336109189884
71	147.0	13.0	147	0.17681792368288754
72	17.0	1.0	17	0.17028899753794952
73	17.0	2.0	17	0.14396639475051096
74	27.0	4.0	27	0.16282134089205
75	46.0	5.0	46	0.18381008360048998
76	17.0	1.0	17	0.17122714265304453
77	46.0	6.0	46	0.23320532557757004
78	17.0	3.0	17	0.24168361723423004
79	138.0	14.0	138	0.23741393609215383
80	27.0	1.0	27	0.32518632075300924
81	58.0	8.0	58	0.26349394781322316
82	17.0	2.0	17	0.3103187759132946
83	46.0	5.0	46	0.26163420324092324
84	79.0	10.0	79	0.2342502319171459
85	17.0	2.0	17	0.28667056823478027
86	156.0	10.0	156	0.24492036532133055
87	89.0	10.0	89	0.24439532100484612
88	47.0	6.0	47	0.2888360434073083
89	264.0	16.0	264	0.24143596323715014
90	76.0	8.0	76	0.2305112847764241
91	96.0	9.0	96	0.22315121279098094
92	27.0	3.0	27	0.1871568301209697
93	18.0	2.0	18	0.16147935307688183
94	107.0	11.0	107	0.24513291358669229
95	165.0	11.0	165	0.24310146606329716
96	17.0	2.0	17	0.2720479417373152
97	38.0	4.0	38	0.30817294336463275
98	108.0	11.0	108	0.23706689235512857
99	58.0	5.0	58	0.2546867633174206
100	47.0	6.0	47	0.2797043545449034
101	27.0	2.0	27	0.27270949273197737
102	96.0	10.0	96	0.3143132912615935
103	252.0	20.0	252	0.2665140527404017
104	66.0	9.0	66	0.3136110623000246
105	96.0	11.0	96	0.24284564952055612
106	17.0	2.0	17	0.3315537054749096
107	58.0	6.0	58	0.2743394570104007
108	28.0	3.0	28	0.22602551217590058
109	128.0	13.0	128	0.24632106517674401
110	116.0	8.0	116	0.277912142076369
111	57.0	5.0	57	0.26575987302420434
112	17.0	2.0	17	0.2690340157817392
113	126.0	10.0	126	0.338483338732095
114	27.0	3.0	27	0.33955990081584014
115	38.0	5.0	38	0.33274624575125544
116	86.0	8.0	86	0.31742840035017145
117	116.0	9.0	116	0.3109204135835171
118	77.0	11.0	77	0.2617847532420963
119	196.0	18.0	196	0.30038123003834366
120	116.0	9.0	116	0.3269900802265981
121	28.0	4.0	28	0.356656763702631
122	66.0	7.0	66	0.34915767203677783
123	115.0	7.0	115	0.3663729350204053
124	235.0	18.0	235	0.3400831181318202
125	28.0	2.0	28	0.473146203905344
126	194.0	14.0	194	0.32836564276943503
127	38.0	6.0	38	0.30595736127150686
128	98.0	10.0	98	0.31241766720706104
129	46.0	6.0	46	0.3134079802295436
130	57.0	7.0	57	0.313641176542692
131	76.0	8.0	76	0.3386301174759865
132	17.0	2.0	17	0.28361523326705484
133	39.0	4.0	39	0.2919823542619363
134	148.0	13.0	148	0.47826792984395416
135	38.0	6.0	38	0.5090361402222985
136	96.0	5.0	96	0.5090188522202274
137	37.0	5.0	37	0.5027854225120029
138	27.0	2.0	27	0.501268470176944
139	38.0	5.0	38	0.32567129088075536
140	106.0	12.0	106	0.41486492225865146
141	67.0	7.0	67	0.44042383979505567
142	164.0	11.0	164	0.38302667175487776
143	217.0	17.0	217	0.3816988389544223
144	225.0	17.0	225	0.3727761442462603
145	17.0	2.0	17	0.3630507527028813
146	87.0	6.0	87	0.3518452062003914
147	76.0	10.0	76	0.4664455951240502
148	17.0	2.0	17	0.36281897390589996
149	292.0	22.0	292	0.4150084065247888
150	135.0	15.0	135	0.3826239614574998
151	58.0	6.0	58	0.395425329177544
152	27.0	4.0	27	0.5946221219168769
153	37.0	2.0	37	0.619681982172502
154	127.0	12.0	127	0.5675789050933883
155	383.0	12.0	383	0.519890567885989
156	97.0	9.0	97	0.5059296029437449
157	217.0	11.0	217	0.48446133193744495
158	177.0	10.0	177	0.4790638926844139
159	17.0	2.0	17	0.5614437627441743
160	166.0	11.0	166	0.45409576729478607
161	46.0	7.0	46	0.3758435252567996
162	87.0	10.0	87	0.8115183926861862
