Episode	Episode_Length	Episode_Reward	Training_Update_Count	Average_Training_Loss
111	47.0	0.0	47	0.2974580201379796
112	139.0	3.0	139	0.2910006793497278
113	51.0	0.0	51	0.28845638314298555
114	122.0	1.0	122	0.30526885707847407
115	82.0	0.0	82	0.2830700869785576
116	91.0	0.0	91	0.347333910209792
117	36.0	0.0	36	0.45093842243982685
118	83.0	1.0	83	0.3318371235067586
119	59.0	2.0	59	0.42056336114972326
120	79.0	1.0	79	0.3935661719569677
121	87.0	0.0	87	0.36394419503965597
122	69.0	1.0	69	0.3090283315682757
123	21.0	0.0	21	0.3559809724489848
124	42.0	0.0	42	0.3259985496600469
125	46.0	0.0	46	0.4566709136833315
126	154.0	0.0	154	0.4522359607765427
127	16.0	0.0	16	0.544494766741991
128	61.0	1.0	61	0.3477832159546555
129	61.0	0.0	61	0.46979991041246005
130	43.0	0.0	43	0.3544100086356318
131	66.0	0.0	66	0.3922013828926014
132	74.0	1.0	74	0.491727870259736
133	130.0	1.0	130	0.4172519123324981
134	69.0	0.0	69	0.4225587101950162
135	24.0	0.0	24	0.3493829934547345
136	101.0	2.0	101	0.49434836444878344
137	92.0	0.0	92	0.5575620902945166
138	204.0	1.0	204	0.6048237205866505
139	45.0	0.0	45	0.544655970732371
140	119.0	1.0	119	0.6991393462199122
141	22.0	0.0	22	0.6281603459607471
142	96.0	0.0	96	0.7502552466467023
143	49.0	0.0	49	0.5880908193636913
144	143.0	1.0	143	0.6975159385091775
145	49.0	0.0	49	0.6307710333138096
146	84.0	1.0	84	0.6726819952683789
147	51.0	0.0	51	0.647569042502665
148	41.0	1.0	41	0.6785792682955905
149	31.0	0.0	31	0.7613370625242111
150	51.0	1.0	51	0.678459984122538
151	52.0	1.0	52	0.7043370613111899
152	98.0	2.0	98	0.835914915769684
153	61.0	1.0	61	0.8269026152423171
154	97.0	1.0	97	0.7809095560889883
155	52.0	0.0	52	0.9379106284334109
156	83.0	0.0	83	1.0580678287758885
157	109.0	0.0	109	0.8622088451451118
158	176.0	4.0	176	0.9852900069884278
159	51.0	0.0	51	1.018257987557673
160	21.0	0.0	21	0.9257555164041973
161	126.0	2.0	126	1.1118454812538057
162	51.0	0.0	51	0.7863950711839339
163	31.0	0.0	31	0.7116005069786503
164	58.0	0.0	58	1.1593754219597783
165	108.0	0.0	108	1.119133145444923
166	151.0	0.0	151	1.0499656512247806
167	51.0	0.0	51	1.0625288413435805
168	21.0	0.0	21	0.9696137777396611
169	171.0	2.0	171	1.2531728495282737
170	91.0	0.0	91	1.2553353761578654
171	81.0	0.0	81	1.1784080726864896
172	234.0	3.0	234	1.4871711686380908
173	31.0	0.0	31	1.5963445536551937
174	82.0	1.0	82	1.387540539226881
175	101.0	1.0	101	1.5567732565473802
176	64.0	0.0	64	1.809907438699156
177	56.0	0.0	56	1.285259642771312
178	106.0	2.0	106	1.354373094327045
179	61.0	2.0	61	1.9395069646053626
180	96.0	2.0	96	1.614152517169714
181	55.0	1.0	55	1.8858851411125876
182	71.0	0.0	71	1.9100167079710624
183	48.0	1.0	48	1.9989801918466885
184	128.0	0.0	128	2.060412823688239
185	21.0	0.0	21	1.5638297668525152
186	61.0	0.0	61	2.08286721344854
187	62.0	0.0	62	2.0418315866301135
188	111.0	1.0	111	1.9534633205280647
189	123.0	3.0	123	1.887303798663907
190	120.0	0.0	120	2.0924381201465923
191	46.0	0.0	46	1.6955065066399782
192	26.0	0.0	26	2.1038470589197598
193	110.0	1.0	110	2.100426595319401
194	21.0	1.0	21	1.619974434375763
195	82.0	0.0	82	2.008232386737335
196	72.0	0.0	72	1.8869165463580027
197	64.0	0.0	64	2.419387555681169
198	81.0	0.0	81	2.1069842245843677
199	40.0	0.0	40	1.9095351338386535
200	49.0	0.0	49	2.6688179750831758
201	59.0	1.0	59	2.231177316883863
202	103.0	1.0	103	2.3828672494703125
203	61.0	2.0	61	1.974968932202605
204	54.0	0.0	54	2.202432220732724
205	31.0	0.0	31	3.063532410129424
206	71.0	0.0	71	2.495971594058292
207	101.0	0.0	101	2.4716891209677896
208	126.0	1.0	126	2.5837787824963767
209	126.0	0.0	126	2.634764791008026
210	66.0	1.0	66	2.9707571024244483
211	66.0	0.0	66	2.3952420489354567
212	46.0	0.0	46	3.7695632214131565
213	85.0	0.0	85	2.919100325949052
214	36.0	0.0	36	2.3237449294990964
215	77.0	0.0	77	2.979214430629433
216	42.0	0.0	42	3.6978628677981242
217	134.0	0.0	134	3.3407547611798813
218	105.0	0.0	105	3.6302765772456214
219	79.0	0.0	79	3.29897327890879
220	156.0	0.0	156	3.7549231487971086
221	131.0	1.0	131	3.24333731340998
222	143.0	0.0	143	3.4350682472015595
223	52.0	0.0	52	3.679214444298011
224	114.0	2.0	114	3.8926244268291876
225	56.0	0.0	56	3.900747679706131
226	141.0	2.0	141	4.446395441995445
227	115.0	1.0	115	4.1887929714244345
228	41.0	0.0	41	4.59000045497243
229	43.0	0.0	43	4.172831283059231
230	111.0	2.0	111	3.8748012303232073
231	41.0	0.0	41	4.4452404568835
232	31.0	0.0	31	4.272544730094172
233	31.0	0.0	31	4.636553122151282
234	101.0	0.0	101	3.962730078413935
235	156.0	2.0	156	5.187277640287693
236	111.0	0.0	111	5.589608627396661
237	62.0	0.0	62	5.51994481971187
238	76.0	2.0	76	5.5587578353128935
239	146.0	0.0	146	6.227666701356026
240	33.0	0.0	33	6.842776450243863
241	89.0	3.0	89	5.960905271969485
242	56.0	0.0	56	6.315330984336989
243	73.0	1.0	73	5.005850927470481
244	219.0	5.0	219	5.727264764102082
245	29.0	0.0	29	8.274256673352472
246	161.0	1.0	161	5.839946063408941
247	37.0	0.0	37	6.292512387842746
248	382.0	6.0	382	6.607213973218858
249	43.0	0.0	43	5.606217082156691
250	160.0	2.0	160	7.601127399504184
251	21.0	0.0	21	4.589126036280677
252	71.0	0.0	71	6.15181376732571
253	101.0	2.0	101	6.246742600261575
254	71.0	0.0	71	6.785795663444089
