episode,length,reward
320,173.0,1.0
321,91.0,0.0
322,81.0,1.0
323,21.0,0.0
324,81.0,0.0
325,94.0,2.0
326,76.0,0.0
327,41.0,0.0
328,112.0,1.0
329,51.0,0.0
330,65.0,0.0
331,56.0,1.0
332,71.0,0.0
333,71.0,1.0
334,53.0,0.0
335,41.0,0.0
336,101.0,2.0
337,51.0,0.0
338,55.0,0.0
339,210.0,1.0
340,41.0,0.0
341,120.0,1.0
342,21.0,0.0
343,41.0,0.0
344,113.0,1.0
345,131.0,0.0
346,52.0,1.0
347,31.0,0.0
348,51.0,0.0
349,157.0,1.0
350,48.0,0.0
351,81.0,0.0
352,91.0,0.0
353,66.0,0.0
354,50.0,0.0
355,71.0,0.0
356,51.0,0.0
357,41.0,0.0
358,174.0,1.0
359,61.0,0.0
360,55.0,0.0
361,161.0,0.0
362,151.0,0.0
363,141.0,3.0
364,234.0,3.0
365,32.0,0.0
366,16.0,0.0
367,79.0,0.0
368,132.0,0.0
369,61.0,0.0
370,51.0,0.0
371,112.0,0.0
372,41.0,0.0
373,314.0,6.0
374,103.0,1.0
375,68.0,1.0
376,31.0,0.0
377,147.0,0.0
378,66.0,0.0
379,110.0,0.0
380,67.0,0.0
381,127.0,1.0
382,11.0,0.0
383,81.0,0.0
384,41.0,0.0
385,61.0,0.0
386,88.0,1.0
387,54.0,0.0
388,120.0,1.0
389,26.0,0.0
390,91.0,0.0
391,91.0,0.0
392,146.0,3.0
393,131.0,2.0
394,59.0,1.0
395,197.0,4.0
396,71.0,0.0
397,51.0,0.0
398,32.0,0.0
399,36.0,0.0
400,31.0,0.0
401,11.0,0.0
402,92.0,0.0
403,101.0,0.0
404,11.0,0.0
405,216.0,2.0
406,96.0,0.0
407,61.0,0.0
408,71.0,0.0
409,91.0,0.0
410,94.0,0.0
411,31.0,0.0
412,31.0,0.0
413,21.0,0.0
414,91.0,1.0
415,130.0,0.0
416,85.0,0.0
417,91.0,0.0
418,76.0,1.0
419,101.0,0.0
420,250.0,1.0
421,101.0,0.0
422,44.0,0.0
423,91.0,2.0
424,54.0,1.0
425,21.0,0.0
426,161.0,0.0
427,75.0,0.0
428,81.0,0.0
429,141.0,1.0
430,71.0,1.0
431,81.0,1.0
432,102.0,0.0
433,82.0,1.0
434,63.0,0.0
435,182.0,0.0
436,65.0,0.0
437,124.0,1.0
438,51.0,0.0
439,41.0,0.0
440,56.0,0.0
441,101.0,1.0
442,51.0,0.0
443,141.0,0.0
444,131.0,1.0
445,120.0,0.0
446,109.0,1.0
447,46.0,0.0
448,36.0,0.0
449,156.0,1.0
450,67.0,0.0
451,41.0,0.0
452,106.0,0.0
453,137.0,0.0
454,101.0,0.0
455,71.0,0.0
456,31.0,0.0
457,57.0,0.0
458,28.0,0.0
459,96.0,0.0
460,222.0,2.0
461,31.0,0.0
462,86.0,0.0
463,24.0,0.0
464,51.0,0.0
465,202.0,1.0
466,38.0,0.0
467,66.0,0.0
468,63.0,0.0
469,81.0,0.0
470,91.0,2.0
471,81.0,1.0
472,31.0,0.0
473,31.0,0.0
474,81.0,1.0
475,135.0,2.0
476,26.0,0.0
477,211.0,4.0
478,99.0,0.0
479,130.0,1.0
480,97.0,1.0
481,31.0,0.0
482,21.0,0.0
483,122.0,2.0
484,82.0,1.0
485,52.0,0.0
486,135.0,2.0
487,51.0,0.0
488,91.0,0.0
489,93.0,3.0
490,11.0,0.0
491,31.0,0.0
492,97.0,0.0
493,131.0,2.0
494,74.0,0.0
495,49.0,0.0
496,65.0,0.0
497,131.0,1.0
498,61.0,0.0
499,96.0,0.0
500,85.0,0.0
501,136.0,0.0
502,101.0,1.0
503,91.0,0.0
504,69.0,0.0
505,47.0,1.0
506,31.0,0.0
507,35.0,0.0
508,71.0,0.0
509,138.0,1.0
510,206.0,3.0
511,33.0,0.0
512,63.0,0.0
513,131.0,2.0
514,41.0,0.0
515,31.0,0.0
516,76.0,0.0
517,230.0,1.0
518,71.0,0.0
519,146.0,1.0
520,80.0,1.0
521,161.0,3.0
522,76.0,0.0
523,101.0,1.0
524,81.0,0.0
525,210.0,3.0
526,149.0,1.0
527,31.0,0.0
528,51.0,0.0
529,31.0,0.0
530,32.0,0.0
531,36.0,0.0
532,71.0,0.0
533,106.0,0.0
534,11.0,0.0
535,147.0,0.0
536,46.0,0.0
537,71.0,1.0
538,54.0,1.0
539,76.0,0.0
540,43.0,1.0
541,51.0,0.0
542,56.0,0.0
543,71.0,0.0
544,38.0,0.0
545,121.0,0.0
546,120.0,0.0
547,42.0,0.0
548,74.0,2.0
549,71.0,0.0
550,72.0,1.0
551,143.0,1.0
552,111.0,1.0
553,71.0,0.0
554,186.0,3.0
555,45.0,0.0
556,218.0,0.0
557,53.0,1.0
558,111.0,1.0
559,74.0,0.0
560,143.0,1.0
561,138.0,0.0
562,147.0,0.0
563,86.0,0.0
564,231.0,2.0
565,120.0,1.0
566,156.0,0.0
567,71.0,1.0
568,61.0,0.0
569,106.0,0.0
570,107.0,0.0
571,33.0,0.0
572,165.0,0.0
573,26.0,0.0
574,101.0,0.0
575,39.0,0.0
576,151.0,0.0
577,206.0,0.0
578,141.0,1.0
579,26.0,0.0
580,21.0,0.0
581,75.0,0.0
582,151.0,2.0
583,16.0,0.0
584,61.0,0.0
585,41.0,0.0
586,26.0,0.0
587,68.0,0.0
588,26.0,0.0
589,226.0,3.0
590,81.0,1.0
591,51.0,0.0
592,31.0,0.0
593,139.0,2.0
594,76.0,0.0
595,82.0,1.0
596,156.0,2.0
597,192.0,4.0
598,91.0,1.0
599,126.0,2.0
600,61.0,1.0
601,147.0,3.0
602,91.0,0.0
603,196.0,1.0
604,31.0,0.0
605,53.0,0.0
606,156.0,1.0
607,71.0,1.0
608,116.0,1.0
609,51.0,0.0
610,121.0,1.0
611,123.0,3.0
612,156.0,2.0
613,90.0,0.0
614,148.0,0.0
615,71.0,0.0
616,31.0,0.0
617,234.0,2.0
618,31.0,0.0
619,71.0,0.0
620,71.0,0.0
621,66.0,0.0
622,139.0,1.0
623,81.0,1.0
624,84.0,1.0
625,32.0,0.0
626,182.0,3.0
627,234.0,2.0
628,72.0,0.0
629,96.0,1.0
630,80.0,0.0
631,161.0,2.0
632,31.0,0.0
633,94.0,0.0
634,156.0,1.0
635,91.0,0.0
636,147.0,1.0
637,95.0,1.0
638,338.0,3.0
639,46.0,0.0
640,227.0,3.0
641,21.0,0.0
642,61.0,0.0
643,36.0,0.0
644,31.0,0.0
645,101.0,0.0
646,56.0,0.0
647,46.0,1.0
648,81.0,0.0
649,206.0,2.0
650,112.0,1.0
651,72.0,1.0
652,86.0,0.0
653,31.0,0.0
654,81.0,0.0
655,31.0,0.0
656,25.0,0.0
657,11.0,0.0
658,71.0,0.0
659,129.0,0.0
660,82.0,1.0
661,131.0,1.0
662,56.0,0.0
663,41.0,0.0
664,56.0,0.0
665,46.0,0.0
666,105.0,0.0
667,51.0,0.0
668,146.0,1.0
669,71.0,0.0
670,56.0,0.0
671,81.0,0.0
672,91.0,0.0
673,141.0,2.0
674,36.0,0.0
675,129.0,1.0
676,46.0,0.0
677,322.0,4.0
678,111.0,1.0
679,181.0,0.0
680,56.0,0.0
681,51.0,0.0
682,286.0,3.0
683,46.0,0.0
684,46.0,0.0
685,26.0,0.0
686,81.0,0.0
687,136.0,1.0
688,234.0,4.0
689,121.0,1.0
690,206.0,1.0
691,51.0,0.0
692,183.0,3.0
693,111.0,0.0
694,51.0,0.0
695,46.0,0.0
696,66.0,0.0
697,43.0,0.0
698,165.0,1.0
699,71.0,0.0
700,71.0,0.0
701,111.0,0.0
702,61.0,0.0
703,230.0,0.0
704,101.0,0.0
705,141.0,1.0
706,146.0,0.0
707,21.0,0.0
708,91.0,1.0
709,258.0,3.0
710,53.0,0.0
711,26.0,0.0
712,201.0,0.0
713,81.0,1.0
714,11.0,0.0
715,91.0,0.0
716,51.0,0.0
717,31.0,0.0
718,330.0,4.0
719,46.0,1.0
720,112.0,1.0
721,161.0,2.0
722,71.0,0.0
723,51.0,0.0
724,26.0,0.0
725,338.0,3.0
726,51.0,0.0
727,298.0,3.0
728,76.0,1.0
729,96.0,1.0
730,76.0,1.0
731,76.0,0.0
732,86.0,0.0
733,121.0,1.0
734,71.0,1.0
735,196.0,2.0
736,151.0,2.0
737,191.0,2.0
738,96.0,1.0
739,141.0,1.0
740,126.0,1.0
741,47.0,0.0
742,91.0,1.0
743,36.0,0.0
744,151.0,2.0
745,111.0,1.0
746,258.0,3.0
747,91.0,0.0
748,71.0,1.0
749,51.0,0.0
750,131.0,0.0
751,171.0,1.0
752,206.0,2.0
753,71.0,0.0
754,101.0,0.0
755,171.0,0.0
756,171.0,1.0
757,151.0,3.0
758,51.0,0.0
759,61.0,0.0
760,41.0,1.0
761,141.0,0.0
762,26.0,0.0
763,171.0,0.0
764,191.0,0.0
765,41.0,0.0
766,186.0,2.0
767,71.0,1.0
768,71.0,0.0
769,81.0,0.0
770,21.0,0.0
771,101.0,1.0
772,21.0,0.0
773,120.0,0.0
774,51.0,0.0
775,111.0,0.0
776,92.0,0.0
777,46.0,0.0
778,126.0,0.0
779,56.0,0.0
780,51.0,0.0
781,42.0,0.0
782,101.0,0.0
783,141.0,1.0
784,196.0,0.0
785,41.0,0.0
786,61.0,0.0
787,71.0,0.0
788,51.0,0.0
789,11.0,0.0
790,222.0,3.0
791,96.0,0.0
792,86.0,0.0
793,91.0,0.0
794,131.0,1.0
795,51.0,0.0
796,111.0,2.0
797,61.0,0.0
798,91.0,0.0
799,210.0,3.0
800,80.0,0.0
801,101.0,1.0
802,46.0,0.0
803,258.0,4.0
804,61.0,0.0
805,183.0,1.0
806,51.0,0.0
807,46.0,0.0
808,136.0,1.0
809,26.0,0.0
810,56.0,0.0
811,66.0,0.0
812,96.0,0.0
813,36.0,0.0
814,330.0,2.0
815,191.0,0.0
816,111.0,0.0
817,274.0,1.0
818,56.0,0.0
819,206.0,0.0
820,71.0,1.0
821,41.0,0.0
822,120.0,0.0
823,51.0,0.0
824,192.0,2.0
825,111.0,0.0
826,81.0,0.0
827,242.0,1.0
828,171.0,0.0
829,121.0,1.0
830,266.0,0.0
831,81.0,0.0
832,136.0,1.0
833,165.0,0.0
834,91.0,1.0
835,147.0,0.0
836,111.0,1.0
837,190.0,2.0
838,120.0,1.0
839,51.0,0.0
840,51.0,1.0
841,145.0,3.0
842,22.0,0.0
843,51.0,1.0
844,51.0,0.0
845,31.0,0.0
846,81.0,0.0
847,206.0,1.0
848,61.0,0.0
849,81.0,0.0
850,101.0,1.0
851,51.0,0.0
852,81.0,0.0
853,81.0,0.0
854,71.0,0.0
855,40.0,0.0
856,92.0,0.0
857,121.0,0.0
858,51.0,0.0
859,161.0,0.0
860,51.0,0.0
861,126.0,2.0
862,81.0,1.0
863,101.0,0.0
864,156.0,2.0
865,41.0,0.0
866,81.0,1.0
867,86.0,0.0
868,76.0,0.0
869,191.0,0.0
870,71.0,0.0
871,70.0,1.0
872,274.0,2.0
873,65.0,0.0
874,101.0,1.0
875,338.0,4.0
876,56.0,0.0
877,151.0,0.0
878,71.0,0.0
879,81.0,0.0
880,71.0,0.0
881,116.0,1.0
882,147.0,2.0
883,71.0,0.0
884,176.0,1.0
885,51.0,0.0
886,116.0,1.0
887,111.0,0.0
888,61.0,0.0
889,47.0,0.0
890,21.0,0.0
891,129.0,1.0
892,120.0,0.0
893,61.0,0.0
894,71.0,0.0
895,234.0,2.0
896,61.0,0.0
897,61.0,0.0
898,183.0,0.0
899,171.0,1.0
900,46.0,1.0
901,107.0,0.0
902,51.0,0.0
903,11.0,0.0
904,39.0,0.0
905,165.0,1.0
906,61.0,0.0
907,31.0,0.0
908,61.0,0.0
909,65.0,0.0
910,66.0,0.0
911,176.0,1.0
912,56.0,0.0
913,121.0,1.0
914,36.0,0.0
915,29.0,0.0
916,104.0,1.0
917,91.0,1.0
918,165.0,3.0
919,218.0,0.0
920,170.0,1.0
921,61.0,0.0
922,62.0,0.0
923,36.0,0.0
924,75.0,1.0
925,71.0,0.0
926,42.0,0.0
927,51.0,0.0
928,61.0,1.0
929,121.0,1.0
930,21.0,0.0
931,111.0,0.0
932,56.0,0.0
933,61.0,0.0
934,61.0,0.0
