episode,length,reward
320,51.0,1.0
321,81.0,0.0
322,174.0,2.0
323,103.0,0.0
324,92.0,1.0
325,66.0,1.0
326,66.0,2.0
327,194.0,0.0
328,95.0,1.0
329,81.0,2.0
330,89.0,1.0
331,61.0,0.0
332,61.0,0.0
333,26.0,0.0
334,120.0,2.0
335,95.0,0.0
336,64.0,0.0
337,71.0,1.0
338,61.0,0.0
339,86.0,0.0
340,61.0,1.0
341,156.0,1.0
342,51.0,0.0
343,49.0,0.0
344,94.0,0.0
345,72.0,0.0
346,44.0,1.0
347,11.0,0.0
348,35.0,0.0
349,92.0,0.0
350,136.0,1.0
351,39.0,0.0
352,62.0,1.0
353,50.0,0.0
354,17.0,0.0
355,35.0,0.0
356,34.0,0.0
357,31.0,0.0
358,86.0,2.0
359,57.0,0.0
360,72.0,0.0
361,95.0,1.0
362,65.0,0.0
363,126.0,3.0
364,60.0,0.0
365,91.0,0.0
366,77.0,1.0
367,97.0,0.0
368,79.0,0.0
369,212.0,1.0
370,93.0,1.0
371,13.0,0.0
372,71.0,0.0
373,71.0,0.0
374,176.0,1.0
375,61.0,0.0
376,61.0,0.0
377,223.0,1.0
378,116.0,0.0
379,114.0,0.0
380,177.0,2.0
381,61.0,0.0
382,62.0,1.0
383,32.0,0.0
384,31.0,0.0
385,115.0,3.0
386,156.0,0.0
387,162.0,2.0
388,55.0,1.0
389,111.0,0.0
390,34.0,0.0
391,81.0,0.0
392,31.0,0.0
393,208.0,1.0
394,67.0,0.0
395,68.0,0.0
396,62.0,0.0
397,83.0,0.0
398,66.0,1.0
399,38.0,1.0
400,31.0,0.0
401,47.0,0.0
402,164.0,1.0
403,49.0,0.0
404,131.0,1.0
405,120.0,0.0
406,101.0,0.0
407,108.0,0.0
408,86.0,0.0
409,57.0,1.0
410,101.0,1.0
411,61.0,0.0
412,21.0,0.0
413,120.0,2.0
414,29.0,0.0
415,50.0,0.0
416,46.0,0.0
417,33.0,0.0
418,45.0,0.0
419,46.0,0.0
420,31.0,0.0
421,73.0,0.0
422,77.0,2.0
423,31.0,0.0
424,60.0,1.0
425,29.0,0.0
426,41.0,0.0
427,42.0,0.0
428,61.0,0.0
429,117.0,1.0
430,141.0,1.0
431,161.0,3.0
432,94.0,0.0
433,183.0,3.0
434,86.0,1.0
435,76.0,2.0
436,112.0,1.0
437,52.0,0.0
438,71.0,0.0
439,78.0,0.0
440,71.0,0.0
441,66.0,1.0
442,19.0,0.0
443,83.0,1.0
444,39.0,0.0
445,91.0,0.0
446,58.0,0.0
447,81.0,0.0
448,81.0,0.0
449,64.0,1.0
450,21.0,0.0
451,86.0,0.0
452,68.0,1.0
453,246.0,1.0
454,46.0,1.0
455,144.0,1.0
456,57.0,1.0
457,51.0,0.0
458,56.0,0.0
459,161.0,0.0
460,81.0,1.0
461,150.0,3.0
462,47.0,0.0
463,108.0,2.0
464,133.0,1.0
465,124.0,1.0
466,31.0,0.0
467,52.0,0.0
468,74.0,1.0
469,101.0,0.0
470,71.0,0.0
471,102.0,1.0
472,191.0,2.0
473,61.0,0.0
474,21.0,0.0
475,137.0,1.0
476,51.0,0.0
477,76.0,0.0
478,149.0,3.0
479,191.0,1.0
480,26.0,0.0
481,152.0,1.0
482,136.0,2.0
483,164.0,2.0
484,131.0,1.0
485,36.0,0.0
486,55.0,0.0
487,87.0,0.0
488,46.0,0.0
489,221.0,2.0
490,123.0,2.0
491,31.0,0.0
492,61.0,0.0
493,16.0,0.0
494,78.0,1.0
495,22.0,0.0
496,178.0,0.0
497,81.0,0.0
498,171.0,1.0
499,258.0,1.0
500,86.0,1.0
501,36.0,0.0
502,81.0,0.0
503,109.0,0.0
504,53.0,0.0
505,138.0,1.0
506,47.0,0.0
507,121.0,2.0
508,116.0,2.0
509,61.0,0.0
510,54.0,0.0
511,116.0,1.0
512,54.0,0.0
513,54.0,1.0
514,139.0,3.0
515,193.0,0.0
516,91.0,1.0
517,139.0,1.0
518,71.0,0.0
519,145.0,1.0
520,75.0,0.0
521,172.0,1.0
522,141.0,0.0
523,31.0,0.0
524,31.0,0.0
525,136.0,1.0
526,86.0,1.0
527,51.0,0.0
528,68.0,0.0
529,21.0,0.0
530,59.0,0.0
531,31.0,0.0
532,43.0,0.0
533,66.0,1.0
534,56.0,0.0
535,96.0,1.0
536,21.0,0.0
537,163.0,2.0
538,188.0,2.0
539,41.0,1.0
540,140.0,1.0
541,60.0,1.0
542,71.0,0.0
543,52.0,0.0
544,72.0,0.0
545,84.0,0.0
546,68.0,1.0
547,66.0,0.0
548,76.0,0.0
549,214.0,1.0
550,47.0,1.0
551,54.0,0.0
552,40.0,0.0
553,76.0,0.0
554,101.0,0.0
555,84.0,0.0
556,64.0,0.0
557,46.0,0.0
558,161.0,1.0
559,51.0,0.0
560,100.0,1.0
561,105.0,0.0
562,267.0,3.0
563,113.0,0.0
564,52.0,0.0
565,171.0,0.0
566,80.0,0.0
567,72.0,0.0
568,67.0,0.0
569,111.0,0.0
570,106.0,2.0
571,111.0,1.0
572,260.0,1.0
573,165.0,2.0
574,111.0,0.0
575,61.0,0.0
576,74.0,2.0
577,346.0,4.0
578,198.0,0.0
579,84.0,0.0
580,116.0,1.0
581,51.0,0.0
582,141.0,0.0
583,26.0,0.0
584,71.0,0.0
585,202.0,3.0
586,51.0,0.0
587,32.0,0.0
588,101.0,0.0
589,101.0,0.0
590,174.0,0.0
591,81.0,1.0
592,31.0,0.0
593,150.0,0.0
594,80.0,0.0
595,136.0,1.0
596,131.0,2.0
597,63.0,0.0
598,60.0,0.0
599,176.0,0.0
600,31.0,0.0
601,35.0,0.0
602,56.0,1.0
603,165.0,1.0
604,111.0,0.0
605,46.0,0.0
606,45.0,0.0
607,69.0,0.0
608,82.0,1.0
609,53.0,0.0
610,31.0,0.0
611,86.0,1.0
612,181.0,2.0
613,41.0,0.0
614,12.0,0.0
615,111.0,1.0
616,84.0,0.0
