episode,length,reward
652,38.0,4.0
653,301.0,22.0
654,255.0,23.0
655,373.0,22.0
656,274.0,23.0
657,17.0,3.0
658,259.0,23.0
659,307.0,22.0
660,260.0,23.0
661,214.0,21.0
662,460.0,45.0
663,457.0,49.0
664,234.0,23.0
665,256.0,22.0
666,186.0,19.0
667,266.0,23.0
668,430.0,47.0
669,254.0,22.0
670,496.0,47.0
671,239.0,23.0
672,249.0,22.0
673,234.0,23.0
674,222.0,23.0
675,239.0,20.0
676,262.0,23.0
677,184.0,21.0
678,233.0,23.0
679,486.0,47.0
680,107.0,14.0
681,252.0,23.0
682,257.0,23.0
683,356.0,22.0
684,501.0,47.0
685,501.0,47.0
686,227.0,25.0
687,281.0,23.0
688,254.0,19.0
689,235.0,17.0
690,203.0,20.0
691,194.0,21.0
692,256.0,23.0
693,203.0,23.0
694,430.0,47.0
695,212.0,23.0
696,298.0,31.0
697,239.0,21.0
698,243.0,23.0
699,233.0,23.0
700,184.0,21.0
701,97.0,14.0
702,501.0,54.0
703,305.0,21.0
704,253.0,22.0
705,317.0,38.0
706,217.0,23.0
707,376.0,42.0
708,488.0,47.0
709,254.0,23.0
710,501.0,44.0
711,274.0,23.0
712,225.0,21.0
713,246.0,23.0
714,327.0,30.0
715,256.0,23.0
716,302.0,19.0
717,278.0,23.0
718,459.0,47.0
719,237.0,23.0
720,156.0,18.0
721,282.0,21.0
722,257.0,22.0
723,447.0,47.0
724,501.0,44.0
725,280.0,23.0
726,271.0,23.0
727,270.0,23.0
728,480.0,47.0
729,226.0,23.0
730,271.0,22.0
731,501.0,46.0
732,230.0,23.0
733,266.0,23.0
734,425.0,47.0
735,116.0,10.0
736,283.0,23.0
737,105.0,9.0
738,275.0,23.0
739,445.0,47.0
740,304.0,23.0
741,288.0,23.0
742,269.0,23.0
743,86.0,15.0
744,205.0,21.0
745,384.0,42.0
746,243.0,23.0
747,445.0,47.0
748,449.0,47.0
749,501.0,47.0
750,494.0,47.0
751,243.0,23.0
752,157.0,21.0
753,355.0,23.0
754,453.0,47.0
755,319.0,22.0
756,229.0,22.0
757,463.0,47.0
758,258.0,23.0
759,262.0,22.0
760,269.0,23.0
761,240.0,23.0
762,227.0,22.0
763,251.0,23.0
764,237.0,23.0
765,126.0,14.0
766,255.0,22.0
767,325.0,21.0
768,309.0,23.0
769,284.0,23.0
770,175.0,22.0
771,275.0,23.0
772,239.0,23.0
773,280.0,23.0
774,283.0,22.0
775,252.0,21.0
776,237.0,23.0
777,428.0,47.0
778,433.0,46.0
779,241.0,23.0
780,501.0,63.0
781,236.0,30.0
782,272.0,23.0
783,232.0,23.0
784,501.0,46.0
785,246.0,21.0
786,246.0,23.0
787,237.0,22.0
788,221.0,23.0
789,254.0,22.0
790,211.0,23.0
