Episode	Episode_Length	Episode_Reward	Training_Update_Count	Average_Training_Loss
203	145.0	11.0	145	0.9042974667045577
204	136.0	7.0	136	0.6910334028961027
205	46.0	6.0	46	0.5607898673447578
206	46.0	5.0	46	0.6807986486541189
207	27.0	1.0	27	0.9498194086330908
208	155.0	11.0	155	1.0142369113622174
209	136.0	12.0	136	1.0423722625436151
210	157.0	15.0	157	1.0062742304222978
211	255.0	15.0	255	1.2850144775766952
212	164.0	11.0	164	1.4416496566519506
213	166.0	12.0	166	1.1364642071077622
214	156.0	10.0	156	1.1763335387103069
215	125.0	10.0	125	1.1730069347620011
216	46.0	4.0	46	1.8628685348869667
217	46.0	4.0	46	1.209081866171049
218	127.0	9.0	127	1.459687474088406
219	46.0	4.0	46	1.8247631904871568
220	156.0	6.0	156	1.4371649725123858
221	97.0	9.0	97	1.7403247069913088
222	166.0	12.0	166	1.4205278261194387
223	155.0	8.0	155	1.4744126375163755
224	164.0	8.0	164	1.4444292095467084
225	106.0	8.0	106	1.1413102563259736
226	156.0	9.0	156	1.063953105169229
227	99.0	11.0	99	1.011579354528827
228	38.0	6.0	38	1.0387764710344767
229	284.0	14.0	284	1.0746839222117839
230	76.0	8.0	76	0.9920876206536042
231	164.0	7.0	164	1.038332324974784
232	324.0	11.0	324	1.1444584045007273
233	194.0	14.0	194	1.0372019429719939
234	135.0	10.0	135	1.2576077971193524
235	157.0	9.0	157	1.1546299358129881
236	87.0	11.0	87	1.2145959331557667
237	245.0	20.0	245	1.1040524218763623
238	135.0	8.0	135	0.9262012518666408
239	46.0	6.0	46	1.0389402055222055
240	76.0	8.0	76	0.9378230684485874
241	164.0	12.0	164	1.046521810042422
242	146.0	12.0	146	0.9387599751863578
243	17.0	3.0	17	1.0066158920526505
244	66.0	7.0	66	1.1180948612251969
245	127.0	11.0	127	0.8305812705102869
246	156.0	13.0	156	0.8482060334525812
247	265.0	14.0	265	0.9438510792575917
248	156.0	11.0	156	0.8902919710828707
249	156.0	6.0	156	0.8636021481062739
250	156.0	10.0	156	0.9694309231275932
251	156.0	12.0	156	0.9928080163036401
252	345.0	13.0	345	1.0607365760034408
253	145.0	12.0	145	1.2605439807320464
254	59.0	10.0	59	1.105864601367611
255	168.0	18.0	168	1.1650638682989491
256	157.0	9.0	157	1.0056584246788816
257	47.0	6.0	47	1.1231674215895064
