
Episode	Episode_Length	Episode_Reward	Training_Update_Count	Average_Training_Loss
61	27.0	4.0	27	0.15096189454197884
62	66.0	4.0	66	0.14799892174249346
63	46.0	6.0	46	0.15818335180697235
64	79.0	6.0	79	0.16542169777087018
65	27.0	3.0	27	0.1504248344787845
66	29.0	4.0	29	0.16602684660204525
67	38.0	4.0	38	0.2804505997582486
68	17.0	1.0	17	0.2637384726720698
69	46.0	5.0	46	0.33084564445459325
70	77.0	4.0	77	0.22371320697394284
71	38.0	3.0	38	0.23551055220396896
72	18.0	1.0	18	0.17422398635082775
73	17.0	2.0	17	0.2878166226779713
74	157.0	15.0	157	0.21958582089015632
75	47.0	3.0	47	0.27641524564712605
76	17.0	2.0	17	0.3426544683821061
77	67.0	4.0	67	0.34948624592663635
78	58.0	5.0	58	0.2583915065845539
79	46.0	1.0	46	0.294459768773421
80	29.0	4.0	29	0.2976469225410757
81	86.0	6.0	86	0.2905321107354275
82	17.0	1.0	17	0.26040223635294857
83	27.0	4.0	27	0.2525424027332553
84	128.0	10.0	128	0.2895319754607044
85	118.0	9.0	118	0.3992815310672178
86	263.0	21.0	263	0.3296431485747656
87	167.0	14.0	167	0.3719450653848534
88	56.0	4.0	56	0.4452592993953398
89	213.0	17.0	213	0.34793306442913313
90	147.0	7.0	147	0.36922056258332975
91	46.0	8.0	46	0.35241224049873976
92	66.0	4.0	66	0.36964674406882486
93	27.0	3.0	27	0.4617661232197726
94	27.0	2.0	27	0.312431984477573
95	233.0	16.0	233	0.4060326832558464
96	27.0	4.0	27	0.3626132298398901
97	17.0	2.0	17	0.31450671658796425
98	66.0	1.0	66	0.4551890986886891
99	27.0	3.0	27	0.42475752422103175
100	56.0	8.0	56	0.42554514296352863
101	235.0	13.0	235	0.43452794976690984
102	37.0	3.0	37	0.4445844530253797
103	284.0	16.0	284	0.5886712045946592
104	37.0	5.0	37	0.4933355897665024
105	68.0	10.0	68	0.4367874260334408
106	28.0	2.0	28	0.5550233439675399
107	58.0	7.0	58	0.5820539670771566
108	39.0	5.0	39	0.5787978325134668
109	18.0	2.0	18	0.46189510408375
110	27.0	2.0	27	0.5538491540484958
111	284.0	18.0	284	0.533773693006853
112	86.0	8.0	86	0.555399650577889
113	27.0	3.0	27	0.491363596033167
114	166.0	13.0	166	0.43679219053452273
115	28.0	2.0	28	0.8063484632543155
116	27.0	3.0	27	0.8540027754174339
117	58.0	7.0	58	0.8631740533586206
118	116.0	5.0	116	0.6295802288785063
119	156.0	10.0	156	0.5610727848341832
120	147.0	17.0	147	0.5245752898203272
121	47.0	6.0	47	0.5347171603365147
122	37.0	5.0	37	0.7283105777727591
123	97.0	7.0	97	0.6786685997677833
124	204.0	8.0	204	0.5816382730708403
125	136.0	10.0	136	0.6630593508701114
126	127.0	9.0	127	0.5230440554304385
127	38.0	4.0	38	0.6163726570574861
128	441.0	21.0	441	0.5680754305689243
129	215.0	16.0	215	0.6217139242693436
130	39.0	6.0	39	0.571823666875179
131	56.0	3.0	56	0.8017477526196412
132	87.0	6.0	87	0.6868861615657806
133	38.0	3.0	38	0.6613946039425699
134	97.0	8.0	97	0.6193688478052002
135	68.0	10.0	68	0.5882341817897909
136	214.0	13.0	214	0.7025155469635936
137	274.0	20.0	274	0.7831697371536798
138	217.0	14.0	217	0.6333420455181105
139	266.0	27.0	266	0.7393300891258663
140	158.0	8.0	158	0.6679326944713351
141	67.0	8.0	67	0.6639339594698664
142	293.0	20.0	293	0.6011358673967192
143	56.0	5.0	56	0.48724355335746494
144	147.0	11.0	147	0.6694375583711936
145	115.0	7.0	115	0.6830191436021225
146	204.0	12.0	204	0.6507604829967022
147	263.0	16.0	263	0.7911907446361767
148	197.0	16.0	197	0.8211645753250509
149	56.0	4.0	56	0.6493270830916507
150	317.0	19.0	317	0.7953092791492631
151	256.0	15.0	256	0.7217775154858828
152	303.0	21.0	303	0.6758506386095148
153	106.0	7.0	106	0.8056552771408603
154	302.0	19.0	302	0.6172336757873857
155	235.0	9.0	235	0.6386218781800981
156	316.0	11.0	316	0.8175751776729203
157	187.0	12.0	187	0.674095022168389
158	195.0	19.0	195	0.5148635210135044
159	157.0	15.0	157	0.6236978103970267
160	295.0	23.0	295	0.6209089724189144
