Episode	Episode_Length	Episode_Reward	Training_Update_Count	Average_Training_Loss
1	6.0	0.0	0	0
2	16.0	1.0	15	0.04685956120568638
3	16.0	1.0	16	0.08251016677240841
4	6.0	0.0	6	0.13419912662357092
5	16.0	1.0	16	0.13903549208771437
6	6.0	0.0	6	0.10009562845031421
7	6.0	0.0	6	0.08351933024823666
8	6.0	0.0	6	0.08361661818344146
9	16.0	1.0	16	0.039255375653738156
10	6.0	0.0	6	0.05807739566080272
11	16.0	1.0	16	0.07851058334927075
12	16.0	1.0	16	0.05537841883779038
13	6.0	0.0	6	0.056870987017949425
14	16.0	1.0	16	0.04038082237821072
15	6.0	0.0	6	0.02781627420336008
16	26.0	2.0	26	0.04187216526434685
17	16.0	1.0	16	0.03896675354917534
18	48.0	4.0	48	0.08212876694354539
19	6.0	0.0	6	0.17588321833560863
20	6.0	0.0	6	0.060228789846102394
21	6.0	0.0	6	0.12125687176982562
22	26.0	2.0	26	0.10630989368431844
23	16.0	1.0	16	0.16381847916636616
24	6.0	0.0	6	0.18367435410618782
25	16.0	1.0	16	0.22863837145268917
26	6.0	0.0	6	0.20729306091864905
27	16.0	1.0	16	0.15820422489196062
28	6.0	0.0	6	0.15987095733483633
29	6.0	0.0	6	0.14960023388266563
30	6.0	0.0	6	0.11567363142967224
31	6.0	0.0	6	0.08842931191126506
32	6.0	0.0	6	0.11727543051044147
33	6.0	0.0	6	0.15078158536925912
34	6.0	0.0	6	0.11738473922014236
35	16.0	1.0	16	0.2197958214674145
36	6.0	0.0	6	0.3095073128739993
37	6.0	0.0	6	0.19456121573845545
38	16.0	1.0	16	0.20342158433049917
39	16.0	1.0	16	0.17136958660557866
40	28.0	2.0	28	0.1860127999181194
41	6.0	0.0	6	0.20271908367673555
42	6.0	0.0	6	0.20441064983606339
43	26.0	2.0	26	0.19245568175728506
44	26.0	2.0	26	0.19110022571224433
45	6.0	0.0	6	0.1558231314023336
46	6.0	0.0	6	0.21722336361805597
47	28.0	2.0	28	0.1841586196928152
48	6.0	0.0	6	0.10600013720492522
49	6.0	0.0	6	0.18027778714895248
50	16.0	1.0	16	0.16581486398354173
51	16.0	1.0	16	0.20417833677493036
52	16.0	1.0	16	0.17243816098198295
53	6.0	0.0	6	0.16556921477119127
54	6.0	0.0	6	0.2903847818573316
55	16.0	1.0	16	0.17478222399950027
56	6.0	0.0	6	0.19819068908691406
57	6.0	0.0	6	0.16043825820088387
58	6.0	0.0	6	0.17709857473770776
59	6.0	0.0	6	0.24956865484515825
60	6.0	0.0	6	0.18798444171746573
61	6.0	0.0	6	0.1415449157357216
62	6.0	0.0	6	0.1554457719127337
63	6.0	0.0	6	0.22714747861027718
64	28.0	2.0	28	0.13846640115869896
65	72.0	6.0	72	0.185975689208135
66	16.0	1.0	16	0.19353849173057824
67	6.0	0.0	6	0.23285884161790213
68	6.0	0.0	6	0.21558291465044022
69	6.0	0.0	6	0.27939516057570773
70	60.0	5.0	60	0.20822694040834905
71	16.0	1.0	16	0.22236704593524337
72	6.0	0.0	6	0.20443278240660825
73	6.0	0.0	6	0.18746301035086313
74	16.0	1.0	16	0.24702393193729222
75	26.0	2.0	26	0.25626753800763535
76	6.0	0.0	6	0.2804035618901253
77	6.0	0.0	6	0.28053421899676323
78	6.0	0.0	6	0.1953171119093895
79	16.0	1.0	16	0.2943420591764152
80	28.0	2.0	28	0.25657207013240885
81	60.0	5.0	60	0.26714723830421766
82	28.0	2.0	28	0.31245636168335167
83	16.0	1.0	16	0.2645974508486688
84	6.0	0.0	6	0.24028543631235758
85	28.0	2.0	28	0.29085172872458187
86	48.0	4.0	48	0.333186786621809
87	6.0	0.0	6	0.32361942902207375
88	16.0	1.0	16	0.37832383066415787
89	38.0	3.0	38	0.3369235439520133
90	16.0	1.0	16	0.3963591135106981
91	38.0	3.0	38	0.32656358447121947
92	38.0	3.0	38	0.23791343826604516
93	16.0	1.0	16	0.3670819727703929
94	38.0	3.0	38	0.32114818692207336
95	16.0	1.0	16	0.2898540161550045
96	16.0	1.0	16	0.3154715548735112
97	16.0	1.0	16	0.20859486982226372
98	6.0	0.0	6	0.20866424155731997
99	16.0	1.0	16	0.35207958798855543
100	16.0	1.0	16	0.2784669401589781
101	28.0	2.0	28	0.2885061852367861
102	6.0	0.0	6	0.25939784198999405
103	26.0	2.0	26	0.3136528483950175
104	16.0	1.0	16	0.35363258235156536
105	6.0	0.0	6	0.35044553006688756
106	38.0	3.0	38	0.22279379095293975
107	6.0	0.0	6	0.3120770876606305
108	48.0	4.0	48	0.2837006462117036
109	16.0	1.0	16	0.4007075405679643
110	6.0	0.0	6	0.3583867996931076
111	60.0	5.0	60	0.37903636346260705
112	16.0	1.0	16	0.3485718062147498
113	6.0	0.0	6	0.41878652075926465
114	6.0	0.0	6	0.2911286825935046
115	28.0	2.0	28	0.27911885934216635
116	28.0	2.0	28	0.3567968447293554
117	16.0	1.0	16	0.3266264861449599
118	6.0	0.0	6	0.3188869034250577
119	38.0	3.0	38	0.3846013855777289
120	16.0	1.0	16	0.29031669441610575
121	16.0	1.0	16	0.35675976099446416
122	16.0	1.0	16	0.3530329461209476
123	6.0	0.0	6	0.33708097289005917
124	6.0	0.0	6	0.6275612091024717
125	16.0	1.0	16	0.48424448166042566
126	28.0	2.0	28	0.3684524019647922
127	6.0	0.0	6	0.198508537063996
128	38.0	3.0	38	0.3484733426257184
129	6.0	0.0	6	0.3952588414152463
130	16.0	1.0	16	0.28233436634764075
131	6.0	0.0	6	0.3494155779480934
132	16.0	1.0	16	0.26371088111773133
133	38.0	3.0	38	0.4117831607398234
134	28.0	2.0	28	0.4008967112749815
135	26.0	2.0	26	0.3973085353007683
136	6.0	0.0	6	0.3405805230140686
137	16.0	1.0	16	0.37272743601351976
138	28.0	2.0	28	0.3767260020332677
139	60.0	5.0	60	0.3741223422810435
140	6.0	0.0	6	0.3127596949537595
141	6.0	0.0	6	0.41993553936481476
142	38.0	3.0	38	0.4760533384978771
143	28.0	2.0	28	0.39724585467151236
144	6.0	0.0	6	0.8445833623409271
145	38.0	3.0	38	0.5905010404163286
146	48.0	4.0	48	0.558288081549108
147	6.0	0.0	6	0.6830401718616486
148	6.0	0.0	6	0.45093629012505215
