Episode	Episode_Length	Episode_Reward	Training_Update_Count	Average_Training_Loss
1	21.0	0.0	0	0
2	92.0	2.0	82	0.005765117091380866
3	21.0	0.0	21	0.0034955552601743313
4	45.0	0.0	45	0.0016044361452158126
5	107.0	1.0	107	0.001994544502824249
6	46.0	0.0	46	0.0017074994558124276
7	97.0	1.0	97	0.0013731810580531
8	31.0	0.0	31	0.0010648978472266707
9	28.0	0.0	28	0.0016944459951316407
10	13.0	0.0	13	0.001959421636106876
11	40.0	1.0	40	0.0019542119931429624
12	19.0	0.0	19	0.001116079891002492
13	22.0	0.0	22	0.0007629979306577959
14	54.0	0.0	54	0.0008821719130975436
15	21.0	0.0	21	0.0006010887085548824
16	70.0	1.0	70	0.0007770548042442117
17	51.0	0.0	51	0.0009695158668738954
18	23.0	0.0	23	0.0007082620729267111
19	62.0	0.0	62	0.001203404247550474
20	21.0	0.0	21	0.0009801871353937756
21	52.0	2.0	52	0.0009161833631179223
22	63.0	0.0	63	0.0008121886298001285
23	36.0	0.0	36	0.0006834158145162897
24	47.0	0.0	47	0.000466027575733259
25	53.0	0.0	53	0.0005198344582788435
26	139.0	2.0	139	0.00044765674426193555
27	26.0	0.0	26	0.00036027010859330545
28	61.0	0.0	61	0.0004975511253521335
29	71.0	0.0	71	0.0003301543159029958
30	113.0	0.0	113	0.0004158892101645305
31	87.0	0.0	87	0.0007784094481833343
32	83.0	0.0	83	0.0003290146028942776
33	66.0	0.0	66	0.00030702502959739473
34	44.0	0.0	44	0.0002913696725127838
35	206.0	5.0	206	0.00046576708262770444
36	51.0	0.0	51	0.0005880967170620958
37	88.0	5.0	88	0.0003922248810836622
38	96.0	1.0	96	0.0004155660863034427
39	36.0	0.0	36	0.0003211025137311986
40	71.0	2.0	71	0.00033002229723882613
41	160.0	1.0	160	0.0004435736116647604
42	36.0	0.0	36	0.000420070868535226
43	91.0	1.0	91	0.0007007688006954165
44	59.0	0.0	59	0.0006272970749088958
45	86.0	1.0	86	0.00069759605380674
46	56.0	0.0	56	0.0004988125235416062
47	95.0	1.0	95	0.0004935397354481546
48	81.0	0.0	81	0.00037153877506900673
49	89.0	1.0	89	0.0003310474532779327
50	46.0	0.0	46	0.00032418891350971535
51	34.0	0.0	34	0.000478586476888535
52	31.0	0.0	31	0.0009844817846427641
53	46.0	0.0	46	0.0005121771774492631
54	81.0	1.0	81	0.0003930978808641135
55	49.0	0.0	49	0.0005868788436173975
56	50.0	0.0	50	0.0004373095982009545
57	115.0	0.0	115	0.00040452578674455214
58	46.0	0.0	46	0.0003122602549568831
59	18.0	0.0	18	0.0004091325867597738
60	75.0	0.0	75	0.0004305365179122115
61	91.0	0.0	91	0.0005325193885985025
62	127.0	0.0	127	0.0005342933867451199
63	111.0	1.0	111	0.0004826452143108556
64	81.0	1.0	81	0.0004300998326572072
65	76.0	0.0	76	0.0004946029657730833
66	127.0	0.0	127	0.000605703851503254
67	72.0	1.0	72	0.0006467937196753661
68	63.0	0.0	63	0.0004289471837673484
69	151.0	1.0	151	0.0005164244728754983
70	66.0	0.0	66	0.0006332410551046698
71	49.0	0.0	49	0.00044746912792515087
72	46.0	0.0	46	0.0008429419167046233
73	50.0	0.0	50	0.00044434745272155853
74	82.0	0.0	82	0.0007236439444723812
75	36.0	0.0	36	0.00040555113850536547
76	49.0	0.0	49	0.0004566597796225806
77	151.0	3.0	151	0.00038020946420821674
78	21.0	0.0	21	0.00037318199091324847
79	141.0	2.0	141	0.00041543107817497714
80	20.0	0.0	20	0.0003515070289722644
81	17.0	0.0	17	0.00032998761076562325
82	57.0	0.0	57	0.0003038944741363817
83	116.0	0.0	116	0.00039312126531952126
84	56.0	0.0	56	0.0003295552744800391
85	66.0	0.0	66	0.0003099743434259753
86	66.0	1.0	66	0.001420466546154454
87	93.0	1.0	93	0.00035576698303307777
88	21.0	0.0	21	0.0002585022808662394
89	18.0	0.0	18	0.0002680284564525613
90	147.0	1.0	147	0.00030297755230484266
91	67.0	0.0	67	0.0002640732911540501
92	61.0	0.0	61	0.00040728309727083037
93	39.0	0.0	39	0.00029748100384425087
94	71.0	1.0	71	0.00028932216338662455
95	56.0	0.0	56	0.00033659218934189994
96	131.0	2.0	131	0.0003672299304762002
97	147.0	3.0	147	0.0003501620623964157
98	17.0	0.0	17	0.00027372560083783944
99	22.0	0.0	22	0.00030572720226535404
100	17.0	0.0	17	0.000270556629402563
101	41.0	0.0	41	0.000280965758464867
102	158.0	4.0	158	0.0003461928535665421
103	50.0	0.0	50	0.00043846069049322976
104	44.0	0.0	44	0.0003705870446786073
105	149.0	1.0	149	0.0003903711630904972
106	61.0	0.0	61	0.00031629566854194237
107	17.0	0.0	17	0.0003059679121874711
108	65.0	0.0	65	0.00030057367291122386
109	132.0	0.0	132	0.00042460493822352765
110	57.0	1.0	57	0.0004298919982893654
111	56.0	0.0	56	0.00042915750808398504
112	109.0	1.0	109	0.000736475535540269
113	21.0	0.0	21	0.0007467333468542035
114	26.0	0.0	26	0.0004515007643091779
115	95.0	1.0	95	0.0004475088860520995
116	16.0	0.0	16	0.0003649284753919346
117	42.0	0.0	42	0.00044922085189249455
118	108.0	0.0	108	0.0003759051090768211
119	81.0	0.0	81	0.0004039932244290586
120	11.0	0.0	11	0.00037440609065180814
121	111.0	2.0	111	0.0003752477416193935
122	77.0	0.0	77	0.0003936520515708253
123	41.0	0.0	41	0.00035035942444044005
124	60.0	0.0	60	0.00033737513488934687
125	86.0	0.0	86	0.0003452199261816933
126	162.0	2.0	162	0.00038380208633621626
127	93.0	2.0	93	0.0007708665023880801
128	101.0	0.0	101	0.0005643902142476844
129	83.0	1.0	83	0.000601895265379382
