episode,length,reward
320,47.0,8.0
321,27.0,4.0
322,37.0,7.0
323,28.0,5.0
324,17.0,2.0
325,39.0,5.0
326,18.0,3.0
327,37.0,7.0
328,38.0,5.0
329,39.0,7.0
330,27.0,5.0
331,28.0,4.0
332,38.0,5.0
333,17.0,3.0
334,46.0,7.0
335,67.0,8.0
336,37.0,7.0
337,17.0,3.0
338,29.0,5.0
339,49.0,9.0
340,37.0,2.0
341,38.0,7.0
342,38.0,6.0
343,17.0,2.0
344,27.0,3.0
345,18.0,3.0
346,18.0,3.0
347,97.0,4.0
348,37.0,2.0
349,38.0,6.0
350,18.0,2.0
351,18.0,2.0
352,38.0,5.0
353,29.0,5.0
354,17.0,2.0
355,18.0,3.0
356,29.0,5.0
357,18.0,3.0
358,17.0,3.0
359,27.0,3.0
360,17.0,3.0
361,66.0,10.0
362,28.0,5.0
363,38.0,6.0
364,27.0,4.0
365,27.0,4.0
366,17.0,3.0
367,27.0,5.0
368,18.0,3.0
369,39.0,7.0
370,17.0,2.0
371,49.0,7.0
372,17.0,2.0
373,18.0,3.0
374,29.0,5.0
375,47.0,7.0
376,17.0,2.0
377,17.0,2.0
378,39.0,4.0
379,38.0,6.0
380,27.0,4.0
381,37.0,7.0
382,28.0,3.0
383,29.0,5.0
384,17.0,3.0
385,17.0,3.0
386,38.0,6.0
387,98.0,17.0
388,38.0,6.0
389,46.0,7.0
390,17.0,3.0
391,57.0,11.0
392,39.0,7.0
393,58.0,10.0
394,40.0,5.0
395,27.0,4.0
396,40.0,6.0
397,27.0,4.0
398,47.0,7.0
399,38.0,6.0
400,17.0,3.0
401,77.0,11.0
402,228.0,23.0
403,17.0,2.0
404,88.0,14.0
405,77.0,13.0
406,27.0,4.0
407,17.0,3.0
408,27.0,5.0
409,27.0,2.0
410,137.0,20.0
411,27.0,2.0
412,47.0,6.0
413,157.0,14.0
414,37.0,7.0
415,37.0,7.0
416,59.0,10.0
417,183.0,23.0
418,86.0,12.0
419,47.0,8.0
420,47.0,5.0
421,107.0,15.0
422,48.0,6.0
423,28.0,4.0
424,49.0,8.0
425,28.0,5.0
426,17.0,3.0
427,17.0,3.0
428,28.0,5.0
429,17.0,3.0
430,17.0,3.0
431,37.0,6.0
432,49.0,9.0
433,17.0,3.0
434,17.0,3.0
435,29.0,4.0
436,29.0,5.0
437,37.0,3.0
438,46.0,8.0
439,27.0,4.0
440,18.0,3.0
441,18.0,3.0
442,47.0,8.0
443,17.0,1.0
444,17.0,1.0
445,17.0,0.0
446,17.0,1.0
447,17.0,1.0
448,39.0,5.0
449,18.0,3.0
450,27.0,4.0
451,27.0,4.0
452,37.0,5.0
453,17.0,3.0
454,27.0,4.0
455,18.0,3.0
456,39.0,7.0
457,37.0,6.0
458,27.0,3.0
459,156.0,13.0
460,29.0,5.0
461,28.0,5.0
462,39.0,7.0
463,27.0,5.0
464,38.0,6.0
465,237.0,23.0
466,17.0,2.0
467,47.0,8.0
468,18.0,3.0
469,39.0,5.0
470,47.0,8.0
471,17.0,3.0
472,47.0,9.0
473,27.0,4.0
474,37.0,7.0
475,96.0,7.0
476,18.0,3.0
477,18.0,3.0
478,27.0,4.0
479,18.0,3.0
480,87.0,12.0
481,29.0,5.0
482,68.0,11.0
483,56.0,9.0
484,58.0,11.0
485,17.0,3.0
486,47.0,9.0
487,66.0,11.0
488,77.0,11.0
489,18.0,3.0
490,204.0,22.0
491,97.0,9.0
492,37.0,6.0
493,196.0,18.0
494,47.0,8.0
495,47.0,9.0
496,28.0,5.0
497,115.0,11.0
498,78.0,14.0
499,29.0,5.0
500,17.0,2.0
501,27.0,5.0
502,77.0,12.0
503,37.0,5.0
504,40.0,6.0
505,57.0,9.0
506,28.0,3.0
507,17.0,1.0
508,97.0,16.0
509,37.0,4.0
510,27.0,2.0
511,27.0,2.0
512,27.0,3.0
513,17.0,3.0
514,97.0,15.0
515,66.0,12.0
516,18.0,3.0
517,27.0,4.0
518,76.0,14.0
519,89.0,14.0
520,99.0,17.0
521,58.0,11.0
522,78.0,14.0
523,17.0,3.0
524,232.0,22.0
525,29.0,5.0
526,118.0,18.0
527,118.0,18.0
528,27.0,2.0
529,46.0,6.0
530,58.0,10.0
531,98.0,15.0
532,266.0,36.0
533,27.0,4.0
534,27.0,5.0
535,38.0,6.0
536,40.0,8.0
537,237.0,25.0
538,56.0,9.0
539,46.0,6.0
540,49.0,9.0
541,59.0,10.0
542,17.0,3.0
543,17.0,3.0
544,28.0,4.0
545,47.0,9.0
546,58.0,9.0
547,66.0,12.0
548,28.0,4.0
549,38.0,7.0
550,47.0,9.0
551,28.0,5.0
552,47.0,8.0
553,98.0,16.0
554,58.0,11.0
555,38.0,7.0
556,137.0,18.0
557,17.0,2.0
558,28.0,4.0
559,165.0,18.0
560,97.0,16.0
561,18.0,3.0
562,107.0,18.0
563,138.0,22.0
564,28.0,4.0
565,17.0,3.0
566,39.0,6.0
567,17.0,1.0
568,17.0,1.0
569,37.0,4.0
570,97.0,15.0
571,227.0,23.0
572,28.0,4.0
573,18.0,3.0
574,86.0,14.0
575,223.0,20.0
576,18.0,3.0
577,98.0,12.0
578,97.0,13.0
579,17.0,2.0
580,246.0,23.0
581,57.0,8.0
582,46.0,6.0
583,17.0,0.0
584,37.0,0.0
585,37.0,1.0
586,28.0,5.0
587,27.0,4.0
588,47.0,8.0
589,117.0,19.0
590,89.0,16.0
591,37.0,7.0
592,47.0,8.0
593,210.0,23.0
594,58.0,10.0
595,66.0,10.0
596,203.0,22.0
597,28.0,5.0
