episode,length,reward
320,17.0,2.0
321,27.0,2.0
322,56.0,0.0
323,27.0,0.0
324,27.0,3.0
325,18.0,3.0
326,48.0,4.0
327,17.0,3.0
328,146.0,5.0
329,187.0,7.0
330,17.0,2.0
331,17.0,2.0
332,47.0,7.0
333,37.0,6.0
334,18.0,2.0
335,27.0,4.0
336,87.0,5.0
337,135.0,10.0
338,17.0,3.0
339,18.0,2.0
340,37.0,2.0
341,146.0,6.0
342,243.0,2.0
343,18.0,2.0
344,125.0,4.0
345,58.0,7.0
346,66.0,1.0
347,17.0,1.0
348,66.0,4.0
349,67.0,11.0
350,37.0,6.0
351,27.0,3.0
352,29.0,4.0
353,79.0,10.0
354,28.0,4.0
355,17.0,2.0
356,27.0,4.0
357,47.0,6.0
358,27.0,3.0
359,97.0,2.0
360,56.0,1.0
361,46.0,2.0
362,18.0,2.0
363,17.0,2.0
364,46.0,5.0
365,27.0,2.0
366,38.0,3.0
367,18.0,2.0
368,57.0,5.0
369,17.0,1.0
370,17.0,1.0
371,76.0,1.0
372,17.0,3.0
373,77.0,7.0
374,46.0,2.0
375,17.0,0.0
376,17.0,1.0
377,18.0,2.0
378,17.0,2.0
379,17.0,2.0
380,56.0,2.0
381,18.0,3.0
382,17.0,3.0
383,17.0,2.0
384,28.0,3.0
385,276.0,15.0
386,46.0,0.0
387,86.0,0.0
388,164.0,4.0
389,27.0,2.0
390,17.0,2.0
391,39.0,6.0
392,18.0,3.0
393,136.0,17.0
394,17.0,2.0
395,88.0,6.0
396,46.0,8.0
397,29.0,5.0
398,167.0,13.0
399,17.0,1.0
400,135.0,8.0
401,97.0,2.0
402,87.0,2.0
403,97.0,4.0
404,98.0,6.0
405,17.0,2.0
406,38.0,5.0
407,17.0,3.0
408,18.0,3.0
409,18.0,3.0
410,57.0,9.0
411,76.0,4.0
412,87.0,9.0
413,57.0,9.0
414,86.0,7.0
415,97.0,2.0
416,204.0,1.0
417,107.0,3.0
418,66.0,0.0
419,37.0,1.0
420,106.0,4.0
421,27.0,4.0
422,27.0,4.0
423,18.0,3.0
424,37.0,4.0
425,57.0,9.0
426,57.0,6.0
427,28.0,4.0
428,17.0,3.0
429,17.0,2.0
430,18.0,3.0
431,18.0,3.0
432,18.0,3.0
433,17.0,3.0
434,37.0,5.0
435,17.0,2.0
436,29.0,5.0
437,27.0,4.0
438,28.0,4.0
439,17.0,3.0
440,18.0,3.0
441,48.0,7.0
442,38.0,5.0
443,125.0,3.0
444,47.0,2.0
445,56.0,1.0
446,27.0,2.0
447,105.0,1.0
448,96.0,2.0
449,67.0,1.0
450,96.0,1.0
451,18.0,3.0
452,17.0,2.0
453,18.0,2.0
454,47.0,8.0
455,37.0,4.0
456,27.0,4.0
457,27.0,4.0
458,29.0,5.0
459,18.0,3.0
460,126.0,10.0
461,17.0,3.0
462,87.0,4.0
463,46.0,7.0
464,17.0,2.0
465,47.0,5.0
466,37.0,5.0
467,156.0,4.0
468,37.0,1.0
469,87.0,2.0
470,105.0,3.0
471,17.0,0.0
472,276.0,15.0
473,48.0,8.0
474,39.0,6.0
475,17.0,2.0
476,46.0,7.0
477,66.0,3.0
478,17.0,1.0
479,18.0,2.0
480,27.0,4.0
481,107.0,9.0
482,27.0,4.0
483,37.0,6.0
484,47.0,7.0
485,166.0,9.0
486,17.0,1.0
487,28.0,1.0
488,156.0,3.0
489,27.0,3.0
490,86.0,0.0
491,66.0,1.0
492,38.0,4.0
493,46.0,6.0
494,37.0,6.0
495,29.0,5.0
496,17.0,3.0
497,29.0,3.0
498,37.0,6.0
499,28.0,2.0
500,18.0,3.0
501,38.0,6.0
502,17.0,3.0
503,47.0,3.0
504,59.0,8.0
505,18.0,1.0
506,18.0,3.0
507,67.0,8.0
508,156.0,11.0
509,177.0,9.0
510,166.0,7.0
511,37.0,3.0
512,313.0,10.0
513,87.0,6.0
514,17.0,3.0
515,18.0,3.0
