episode,length,reward
320,6.0,0.0
321,6.0,0.0
322,6.0,0.0
323,16.0,1.0
324,16.0,1.0
325,16.0,1.0
326,6.0,0.0
327,28.0,2.0
328,6.0,0.0
329,6.0,0.0
330,6.0,0.0
331,26.0,2.0
332,6.0,0.0
333,16.0,1.0
334,16.0,1.0
335,28.0,2.0
336,6.0,0.0
337,6.0,0.0
338,16.0,1.0
339,6.0,0.0
340,16.0,1.0
341,6.0,0.0
342,6.0,0.0
343,6.0,0.0
344,16.0,1.0
345,16.0,1.0
346,28.0,2.0
347,16.0,1.0
348,6.0,0.0
349,6.0,0.0
350,6.0,0.0
351,38.0,3.0
352,6.0,0.0
353,26.0,2.0
354,38.0,3.0
355,26.0,2.0
356,6.0,0.0
357,38.0,3.0
358,16.0,1.0
359,6.0,0.0
360,38.0,3.0
361,38.0,3.0
362,6.0,0.0
363,6.0,0.0
364,6.0,0.0
365,6.0,0.0
366,6.0,0.0
367,28.0,2.0
368,6.0,0.0
369,26.0,2.0
370,16.0,1.0
371,28.0,2.0
372,26.0,2.0
373,28.0,2.0
374,6.0,0.0
375,48.0,4.0
376,26.0,2.0
377,16.0,1.0
378,6.0,0.0
379,16.0,1.0
380,16.0,1.0
381,28.0,2.0
382,6.0,0.0
383,16.0,1.0
384,6.0,0.0
385,6.0,0.0
386,16.0,1.0
387,6.0,0.0
388,16.0,1.0
389,6.0,0.0
390,6.0,0.0
391,28.0,2.0
392,16.0,1.0
393,38.0,3.0
394,26.0,2.0
395,6.0,0.0
396,6.0,0.0
397,6.0,0.0
398,16.0,1.0
399,38.0,3.0
400,16.0,1.0
401,60.0,5.0
402,38.0,3.0
403,6.0,0.0
404,16.0,1.0
405,16.0,1.0
406,16.0,1.0
407,6.0,0.0
408,16.0,1.0
409,26.0,2.0
410,6.0,0.0
411,6.0,0.0
412,16.0,1.0
413,16.0,1.0
414,6.0,0.0
415,60.0,5.0
416,26.0,2.0
417,6.0,0.0
418,6.0,0.0
419,6.0,0.0
420,16.0,1.0
421,6.0,0.0
422,60.0,5.0
423,16.0,1.0
424,6.0,0.0
425,6.0,0.0
426,6.0,0.0
427,6.0,0.0
428,6.0,0.0
429,38.0,3.0
430,6.0,0.0
431,6.0,0.0
432,26.0,2.0
433,6.0,0.0
434,6.0,0.0
435,28.0,2.0
436,6.0,0.0
437,38.0,3.0
438,38.0,3.0
439,6.0,0.0
440,16.0,1.0
441,6.0,0.0
442,6.0,0.0
443,6.0,0.0
444,6.0,0.0
445,6.0,0.0
446,16.0,1.0
447,16.0,1.0
448,26.0,2.0
449,6.0,0.0
450,6.0,0.0
451,6.0,0.0
452,6.0,0.0
453,26.0,2.0
454,38.0,3.0
455,38.0,3.0
456,6.0,0.0
457,6.0,0.0
458,6.0,0.0
459,26.0,2.0
460,16.0,1.0
461,6.0,0.0
462,26.0,2.0
463,60.0,5.0
464,26.0,2.0
465,16.0,1.0
466,16.0,1.0
467,28.0,2.0
468,6.0,0.0
469,38.0,3.0
470,26.0,2.0
471,26.0,2.0
472,16.0,1.0
473,16.0,1.0
474,26.0,2.0
475,38.0,3.0
476,16.0,1.0
477,16.0,1.0
478,16.0,1.0
479,38.0,3.0
480,6.0,0.0
481,6.0,0.0
482,6.0,0.0
483,16.0,1.0
484,16.0,1.0
485,16.0,1.0
486,38.0,3.0
487,38.0,3.0
488,16.0,1.0
489,6.0,0.0
490,26.0,2.0
491,6.0,0.0
492,6.0,0.0
493,28.0,2.0
494,16.0,1.0
495,6.0,0.0
496,16.0,1.0
497,16.0,1.0
498,6.0,0.0
499,6.0,0.0
500,16.0,1.0
501,6.0,0.0
502,6.0,0.0
503,16.0,1.0
504,16.0,1.0
505,6.0,0.0
506,28.0,2.0
507,16.0,1.0
508,6.0,0.0
509,48.0,4.0
510,28.0,2.0
511,38.0,3.0
512,6.0,0.0
513,6.0,0.0
514,16.0,1.0
515,6.0,0.0
516,6.0,0.0
517,26.0,2.0
518,26.0,2.0
519,58.0,5.0
520,6.0,0.0
521,16.0,1.0
522,16.0,1.0
523,6.0,0.0
524,6.0,0.0
525,62.0,5.0
526,6.0,0.0
527,16.0,1.0
528,16.0,1.0
529,6.0,0.0
530,26.0,2.0
531,28.0,2.0
532,16.0,1.0
533,6.0,0.0
534,16.0,1.0
535,38.0,3.0
536,6.0,0.0
537,6.0,0.0
538,6.0,0.0
539,6.0,0.0
540,16.0,1.0
541,6.0,0.0
542,38.0,3.0
543,6.0,0.0
544,26.0,2.0
545,38.0,3.0
546,6.0,0.0
547,16.0,1.0
548,6.0,0.0
549,26.0,2.0
550,6.0,0.0
551,6.0,0.0
552,6.0,0.0
553,16.0,1.0
554,38.0,3.0
555,16.0,1.0
556,38.0,3.0
557,6.0,0.0
558,38.0,3.0
559,38.0,3.0
560,38.0,3.0
561,28.0,2.0
562,62.0,5.0
563,16.0,1.0
564,38.0,3.0
565,48.0,4.0
566,6.0,0.0
567,38.0,3.0
568,16.0,1.0
569,26.0,2.0
570,38.0,3.0
571,38.0,3.0
572,28.0,2.0
573,6.0,0.0
574,6.0,0.0
575,26.0,2.0
576,16.0,1.0
577,6.0,0.0
578,6.0,0.0
579,38.0,3.0
580,38.0,3.0
581,6.0,0.0
582,6.0,0.0
583,38.0,3.0
584,6.0,0.0
585,26.0,2.0
586,16.0,1.0
587,26.0,2.0
588,16.0,1.0
589,72.0,6.0
590,6.0,0.0
591,62.0,5.0
592,6.0,0.0
593,6.0,0.0
594,28.0,2.0
595,6.0,0.0
596,16.0,1.0
597,6.0,0.0
598,50.0,4.0
599,48.0,4.0
600,28.0,2.0
601,26.0,2.0
602,6.0,0.0
603,6.0,0.0
604,26.0,2.0
605,6.0,0.0
606,16.0,1.0
607,6.0,0.0
608,38.0,3.0
609,48.0,4.0
610,48.0,4.0
611,6.0,0.0
612,6.0,0.0
613,6.0,0.0
614,6.0,0.0
615,28.0,2.0
616,38.0,3.0
617,6.0,0.0
618,6.0,0.0
619,16.0,1.0
620,48.0,4.0
621,16.0,1.0
622,26.0,2.0
623,28.0,2.0
624,38.0,3.0
625,38.0,3.0
626,38.0,3.0
627,6.0,0.0
628,38.0,3.0
629,26.0,2.0
630,16.0,1.0
631,6.0,0.0
632,26.0,2.0
633,38.0,3.0
634,26.0,2.0
635,6.0,0.0
636,16.0,1.0
637,16.0,1.0
638,26.0,2.0
639,16.0,1.0
640,28.0,2.0
641,6.0,0.0
642,6.0,0.0
643,26.0,2.0
644,26.0,2.0
645,26.0,2.0
