episode,length,reward
320,243.0,21.0
321,158.0,16.0
322,203.0,16.0
323,286.0,25.0
324,165.0,16.0
325,226.0,16.0
326,57.0,9.0
327,135.0,13.0
328,235.0,23.0
329,187.0,17.0
330,274.0,21.0
331,137.0,14.0
332,187.0,13.0
333,38.0,4.0
334,185.0,17.0
335,247.0,23.0
336,148.0,17.0
337,46.0,6.0
338,323.0,22.0
339,98.0,12.0
340,176.0,18.0
341,244.0,21.0
342,115.0,15.0
343,137.0,16.0
344,76.0,7.0
345,186.0,17.0
346,86.0,10.0
347,78.0,10.0
348,271.0,23.0
349,89.0,13.0
350,115.0,13.0
351,403.0,47.0
352,88.0,11.0
353,222.0,23.0
354,97.0,12.0
355,293.0,22.0
356,58.0,10.0
357,216.0,20.0
358,89.0,14.0
359,175.0,13.0
360,46.0,8.0
361,249.0,20.0
362,235.0,23.0
363,87.0,7.0
364,137.0,14.0
365,138.0,15.0
366,292.0,22.0
367,116.0,13.0
368,38.0,7.0
369,310.0,22.0
370,265.0,20.0
371,315.0,36.0
372,127.0,17.0
373,257.0,23.0
374,98.0,9.0
375,128.0,20.0
376,253.0,18.0
377,157.0,18.0
378,38.0,6.0
379,203.0,22.0
380,215.0,19.0
381,98.0,14.0
382,97.0,11.0
383,89.0,10.0
384,274.0,23.0
385,116.0,14.0
386,156.0,15.0
387,138.0,14.0
388,284.0,19.0
389,301.0,23.0
390,282.0,21.0
391,222.0,22.0
392,79.0,12.0
393,46.0,8.0
394,128.0,17.0
395,66.0,9.0
396,309.0,23.0
397,97.0,9.0
398,146.0,12.0
399,249.0,23.0
400,259.0,28.0
401,224.0,12.0
402,222.0,23.0
403,57.0,10.0
404,165.0,19.0
405,38.0,4.0
406,108.0,13.0
407,271.0,22.0
408,147.0,18.0
409,87.0,16.0
410,126.0,14.0
411,258.0,23.0
412,46.0,7.0
413,17.0,3.0
414,196.0,15.0
415,196.0,14.0
416,239.0,23.0
417,136.0,11.0
418,46.0,6.0
419,155.0,19.0
420,196.0,12.0
421,257.0,22.0
422,88.0,12.0
423,116.0,11.0
424,245.0,23.0
425,58.0,10.0
426,174.0,21.0
427,68.0,10.0
428,225.0,18.0
429,253.0,21.0
430,148.0,17.0
431,157.0,20.0
432,38.0,6.0
433,145.0,18.0
434,207.0,15.0
435,205.0,22.0
436,205.0,14.0
437,246.0,30.0
438,285.0,13.0
439,222.0,23.0
440,261.0,23.0
441,177.0,17.0
442,165.0,16.0
443,456.0,37.0
444,336.0,38.0
445,298.0,22.0
446,214.0,22.0
447,17.0,2.0
448,225.0,23.0
