Episode	Episode_Length	Episode_Reward	Training_Update_Count	Average_Training_Loss
1	121.0	2.0	114	0.03520346546189071
2	46.0	0.0	46	0.026474621050748163
3	56.0	0.0	56	0.021705885597579515
4	104.0	0.0	104	0.015129355280245923
5	66.0	0.0	66	0.02079271980884104
6	168.0	2.0	168	0.014569150511739454
7	76.0	2.0	76	0.016460706538055092
8	135.0	0.0	135	0.016374894994293787
9	122.0	1.0	122	0.011568079751221554
10	81.0	1.0	81	0.03147542959993222
11	29.0	0.0	29	0.02358986912214936
12	79.0	1.0	79	0.027095517889254645
13	91.0	1.0	91	0.024041905057626767
14	83.0	0.0	83	0.02059107788569148
15	40.0	0.0	40	0.030353085650131107
16	55.0	0.0	55	0.030695622456683353
17	62.0	1.0	62	0.02865613541085153
18	173.0	3.0	173	0.03206834721788118
19	80.0	1.0	80	0.026207542639167514
20	34.0	0.0	34	0.023624508874490857
21	11.0	0.0	11	0.04467740299349481
22	42.0	0.0	42	0.034066285350404325
23	86.0	0.0	86	0.058222439678840686
24	96.0	0.0	96	0.03331560013369502
25	65.0	0.0	65	0.025599943133644186
26	51.0	0.0	51	0.03183284546613839
27	51.0	1.0	51	0.05568699871062064
28	136.0	1.0	136	0.05086390561807681
29	74.0	0.0	74	0.03356543036391707
30	91.0	2.0	91	0.042082441320827044
31	65.0	0.0	65	0.05311466874196552
32	54.0	0.0	54	0.05199235437989787
33	214.0	2.0	214	0.060549241840996054
34	96.0	2.0	96	0.05428516282214938
35	52.0	0.0	52	0.05377854971895711
36	265.0	3.0	265	0.04353873879068865
37	83.0	0.0	83	0.03499265267592238
38	50.0	0.0	50	0.055852404134348034
39	90.0	1.0	90	0.040135772459002
40	31.0	0.0	31	0.02654414819253068
41	114.0	0.0	114	0.04231107102608994
42	81.0	2.0	81	0.03905269574592419
43	68.0	2.0	68	0.050918128060670025
44	93.0	0.0	93	0.04887375135916055
45	27.0	0.0	27	0.03915387110922624
46	99.0	1.0	99	0.04502520285019971
47	110.0	2.0	110	0.06293595534833994
48	86.0	1.0	86	0.0637420310833773
49	11.0	0.0	11	0.03709977873685685
50	31.0	0.0	31	0.07606082737085319
51	32.0	0.0	32	0.07142243534326553
52	76.0	1.0	76	0.05076679660889663
53	61.0	0.0	61	0.06639476049286848
54	61.0	0.0	61	0.07397803551990723
55	83.0	0.0	83	0.09126082617587533
56	102.0	2.0	102	0.06700447193511269
57	51.0	0.0	51	0.09559150703032226
58	148.0	2.0	148	0.09796659045261205
59	141.0	0.0	141	0.10029646246991258
60	31.0	0.0	31	0.08199137109782427
61	61.0	0.0	61	0.11089654425617124
62	131.0	2.0	131	0.09629402534666522
63	82.0	0.0	82	0.09165081647565453
64	36.0	0.0	36	0.10297753175513612
65	69.0	1.0	69	0.07895567667657051
66	86.0	0.0	86	0.08574567542433045
67	51.0	0.0	51	0.06547791072550942
68	29.0	0.0	29	0.0834649462124397
69	65.0	0.0	65	0.07764982247295288
70	21.0	0.0	21	0.09227541492631038
71	120.0	1.0	120	0.09054050418975142
72	21.0	0.0	21	0.09142678390656199
73	70.0	1.0	70	0.09006866951073919
74	67.0	0.0	67	0.09184152541209513
75	71.0	1.0	71	0.10455653676763177
76	97.0	1.0	97	0.12289841441418399
77	37.0	0.0	37	0.10161104823487836
78	57.0	0.0	57	0.07588405085302759
79	46.0	0.0	46	0.11237486500454985
80	31.0	0.0	31	0.07716175397076915
81	81.0	1.0	81	0.1015218211521889
82	146.0	1.0	146	0.09652459174904922
83	129.0	1.0	129	0.0944554101560236
84	86.0	0.0	86	0.11786855151876807
85	138.0	3.0	138	0.08927384226420976
86	84.0	1.0	84	0.09965603298596329
87	36.0	0.0	36	0.08405572990886867
88	73.0	0.0	73	0.0749517120484722
89	165.0	2.0	165	0.08986493288962678
90	54.0	0.0	54	0.09168549302827429
91	103.0	2.0	103	0.08979240049906437
92	196.0	0.0	196	0.10865964716281362
