Episode	Episode_Length	Episode_Reward	Training_Update_Count	Average_Training_Loss
1	6.0	0.0	0	0
2	6.0	0.0	5	0.0014325071606435813
3	16.0	1.0	16	0.04548671708357688
4	6.0	0.0	6	0.037544002562450864
5	6.0	0.0	6	0.07116825164606173
6	6.0	0.0	6	0.10264299825454752
7	6.0	0.0	6	0.07236457010731101
8	6.0	0.0	6	0.07958444801624864
9	6.0	0.0	6	0.030594115611165762
10	6.0	0.0	6	0.05682729217611874
11	6.0	0.0	6	0.011405001821306845
12	6.0	0.0	6	0.017073393256093066
13	6.0	0.0	6	0.03141616613720544
14	16.0	1.0	16	0.018052861767500872
15	16.0	1.0	16	0.025431419620872475
16	16.0	1.0	16	0.07116399825463304
17	6.0	0.0	6	0.06504266988486052
18	6.0	0.0	6	0.00792052635612587
19	6.0	0.0	6	0.025959831895306706
20	6.0	0.0	6	0.05685204880622526
21	6.0	0.0	6	0.08990770275704563
22	6.0	0.0	6	0.058186156675219536
23	6.0	0.0	6	0.02281834922420482
24	16.0	1.0	16	0.04210170832811855
25	16.0	1.0	16	0.05734757462050766
26	6.0	0.0	6	0.0543878593792518
27	6.0	0.0	6	0.08743656985461712
28	16.0	1.0	16	0.04500836518127471
29	6.0	0.0	6	0.05520578698876003
30	6.0	0.0	6	0.05257282809664806
31	6.0	0.0	6	0.013571159138033787
32	6.0	0.0	6	0.06353104533627629
33	6.0	0.0	6	0.030828336797033746
34	6.0	0.0	6	0.046438999163607754
35	6.0	0.0	6	0.030370957606161635
36	6.0	0.0	6	0.03940919670276344
37	16.0	1.0	16	0.02805603065644391
38	6.0	0.0	6	0.029593279507632058
39	16.0	1.0	16	0.051760875969193876
40	6.0	0.0	6	0.04525263203928868
41	16.0	1.0	16	0.04532741408911534
42	16.0	1.0	16	0.03906996453588363
43	6.0	0.0	6	0.07650985879202683
44	6.0	0.0	6	0.035774877605338894
45	6.0	0.0	6	0.04304418961207072
46	16.0	1.0	16	0.036400521916220896
47	6.0	0.0	6	0.034933554784705244
48	6.0	0.0	6	0.07847397293274601
49	6.0	0.0	6	0.05974910967051983
50	16.0	1.0	16	0.050699747109320015
51	6.0	0.0	6	0.0424501053057611
52	16.0	1.0	16	0.08052629194571637
53	6.0	0.0	6	0.041570399422198534
54	6.0	0.0	6	0.04706626866633693
55	16.0	1.0	16	0.04880552472604904
56	6.0	0.0	6	0.060177135358875
57	6.0	0.0	6	0.04647225855539242
58	16.0	1.0	16	0.057673377508763224
